"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"914","Normal/Others","WS/MP18288/2025-2026/255750-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","Mahisagar(COLLECTOR MAHISAGAR_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Installation of Pawer bloks at Madhvas library  madhvas","30-Dec-2025","20-Mar-2026","250000","Sanction"
"915","Normal/Others","WS/MP18288/2025-2026/255751-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","Mahisagar(COLLECTOR MAHISAGAR_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Installation of pawer bloks nat dhar faliya towards bhikhabhai  savabhai faliya","30-Dec-2025","20-Mar-2026","150000","Sanction"
"916","Normal/Others","WS/MP18288/2025-2026/255752-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","Mahisagar(COLLECTOR MAHISAGAR_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Installation of pawer blocks towards shamana primary  helth centre shamana","30-Dec-2025","20-Mar-2026","100000","Sanction"
"917","Normal/Others","WS/MP18288/2025-2026/255753-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","Mahisagar(COLLECTOR MAHISAGAR_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","installation of Pawer bloks at patel faliya vaniyavala  gorada","30-Dec-2025","20-Mar-2026","100000","Sanction"
"918","Normal/Others","WS/MP18288/2025-2026/255754-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","Mahisagar(COLLECTOR MAHISAGAR_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Installation of pawer bloks at sagan amuvada towards siddheshwar mahadev mandir  road","30-Dec-2025","20-Mar-2026","100000","Physical Inspection"
"919","Normal/Others","WS/MP18288/2025-2026/255763-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","Mahisagar(COLLECTOR MAHISAGAR_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","installation of pawer blocks at machhar faliya udava","30-Dec-2025","20-Mar-2026","200000","Physical Inspection"
"920","Normal/Others","WS/MP18288/2025-2026/255764-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","Mahisagar(COLLECTOR MAHISAGAR_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of C C road at pipali vali faliya bakor khanpur","30-Dec-2025","20-Mar-2026","250000","Physical Inspection"
"921","Normal/Others","WS/MP889/2025-2026/255836-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Bhalgamda Ta  Bechraji  CC road work from Goga Maharaj temple to village square 2025-26","29-Dec-2025","21-Feb-2026","490000","Work partially Completed"
"922","Normal/Others","WS/MP889/2025-2026/255837-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Bhalgamda Ta  Bechraji  CC road work from village square to Babubhai Desai house 2025-26","29-Dec-2025","21-Feb-2026","490000","Work partially Completed"
"923","Normal/Others","WS/MP889/2025-2026/255838-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Bhalgamda Ta Bechraji  CC road work from Babubhai Desai house to Gambhu main road 2025-26","29-Dec-2025","21-Feb-2026","490000","Work partially Completed"
"924","Normal/Others","WS/MP889/2025-2026/255839-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Bhalgamda Ta  Bechraji CC road work from main road towards Babubhai Desai mohalla  2025-26","29-Dec-2025","21-Feb-2026","390000","Work partially Completed"
"925","Normal/Others","WS/MP18291/2025-2026/256524-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","SURAT(DISTRICT COLLECTOR SURAT_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Construction of tar road from karamla palace to Ishwerbhai house near chimanbhai farm at Karamla village","02-Jan-2026","10-Feb-2026","1000000","Sanction"
"926","Normal/Others","WS/MP889/2025-2026/256616-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Umbari Ta Kankarej  RCC road work from Visatnagar towards Railway Nala 2025-26","01-Jan-2026","16-Mar-2026","500000","Work partially Completed"
"927","Normal/Others","WS/MP889/2025-2026/256617-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Umbari Ta Kankarej  RCC road work from Umbari-Ucharpi road towards Visnagar 2025-26","01-Jan-2026","16-Mar-2026","500000","Work partially Completed"
"928","Normal/Others","WS/MP889/2025-2026/256623-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Talepura Ta  Disa  Paver block work from Kanji Jethabhai house to Dia Karshanbhai house 2025-26","01-Jan-2026","28-Jan-2026","400000","Physical Inspection"
"929","Normal/Others","WS/MP889/2025-2026/256626-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Bhoyan Ta  Disa CC Road from Chandubhai Chhaganbhai Mejiyatar house to Chhanabhai Sonjibhai house in Scheduled Caste Vas ST 2025-26","01-Jan-2026","28-Jan-2026","300000","Work partially Completed"
"930","Normal/Others","WS/MP889/2025-2026/256657-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Kolapur Ta Radhanpur  CC Road from Kolapur village to the crematorium gate 2025-26","01-Jan-2026","13-Feb-2026","500000","Work partially Completed"
"931","Normal/Others","WS/MP889/2025-2026/256658-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Kungher, Patan  CC Road from Desai Dhirubhai Varvabhai house towards Sadhimata Chowk and from Bhadya Rabarivas to Jogni Mata Temple 2025-26","01-Jan-2026","13-Feb-2026","500000","Work partially Completed"
"932","Normal/Others","WS/MP889/2026-2027/256662-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","AMRELI(DISTRICT COLLECTOR AMRELI_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Devka Ta Rajula Block paving C.C. Road work From Harsurbhai Hamirbhai house to Gabhabhai Bhikhabhai house and from Gabhabhai Bhikhabhai house to Bijalbhai Samatbhai house and from Bhimabhai Arjanbhai house to Bijalbhai Samatbhai house and from Bhimabhai Arjanbhai house to Rambhai Baghabhai house and from Nakabhai Arjanbhai house to Rudimata temple and from Dungar Road to Kathadbhai Bhikhabhai house and from Nitinbhai Oja house to Jinabhai Bharwad house and from Nannabhai Patat house to Patabhai","01-Jan-2026","01-Apr-2026","1872000","Sanction"
"933","Normal/Others","WS/MP18403/2025-2026/256901-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of CC road from Nathubhai Laljibhai house to Raghjibhai house in Aarthi Jorapura village","03-Jan-2026","22-Jan-2026","400000","Work Completed"
"934","Normal/Others","WS/MP889/2025-2026/260816-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Kapasaya Ta  Amirgarh  CC Road work on the road leading from Three Roads to Padar (ST) 2025-26","21-Jan-2026","09-Mar-2026","500000","Sanction"
"935","Normal/Others","WS/MP889/2025-2026/260819-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Sarotra Ta Amirgarh CC Road work near Nonji Fata house in Bhilwas (ST)2025-26","21-Jan-2026","09-Mar-2026","500000","Physical Inspection"
"936","Normal/Others","WS/MP18410/2026-2027/270834-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","RCC ROAD WORK FROM VILLAGE JAIN DERASAR TO RAMAPIR MANDIR AND DESAI VAS","03-Mar-2026","18-Jun-2026","200000","Physical Inspection"
"937","Normal/Others","WS/MP18410/2026-2027/270839-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","CONSTRUCTION OF RCC ROAD WORK FROM SARSAWATI SCHOOL TO THAKOR CHOKDI","03-Mar-2026","18-Jun-2026","500000","Physical Inspection"
"938","Normal/Others","WS/MP18410/2026-2027/270843-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","RCC PAVER BLOCK WORK IN FRONT OF ANGANWADI AND NEAR GOSWAMI VAS","03-Mar-2026","18-Jun-2026","500000","Sanction"
"939","Normal/Others","WS/MP18410/2026-2027/270845-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","CONSTRUCTION OF RCC PAVER BLOCK WORK ON FOOTPATH IN KOTDA CHANDGADH AND SHIVNAGAR AREA","03-Mar-2026","18-Jun-2026","500000","Physical Inspection"
"940","Normal/Others","WS/MP18410/2026-2027/270905-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","CONSTRUCTION OF RCC ROAD FROM HIGHWAY TO CONNECTED SUB HEALTH CENTRE IN VILLAGE","03-Mar-2026","18-Jun-2026","500000","Sanction"
"941","Normal/Others","WS/MP18410/2026-2027/271234-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","CONSTRUCTON OF RCC PAVER BLOCK WORK ON PUBLIC PLACE AREA","03-Mar-2026","08-Jul-2026","500000","Sanction"
"942","Normal/Others","WS/MP18403/2026-2027/275425-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of RCC road from Deloli village gate to dairy","05-May-2026","21-May-2026","450000","Vendor Identification"
"943","Normal/Others","WS/MP18291/2026-2027/281195-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","NAVSARI(DISTRICT COLLECTOR NAVSARI_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Construction of tar road from water tank to drinking water well in Nimlai Village","19-May-2026","19-Jun-2026","1000000","Sanction"
"944","Normal/Others","WS/MP18403/2026-2027/282744-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For paver block work on both sides of the main roads in Samoda village","28-May-2026","21-Aug-2026","200000","Sanction"
"945","Normal/Others","WS/MP18403/2026-2027/284257-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","To build various RCC road in Mulsan village","28-May-2026","07-Aug-2026","300000","Sanction"
"946","Normal/Others","WS/MP18291/2026-2027/284995-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","JUNAGADH(DISTRICT COLLECTOR JUNAGADH_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Construction of RCC Road from Kadvabhai Pansuriya House to the Road going to Moti Pindakhai at Kanavadla Village","15-Jun-2026","17-Aug-2026","500000","Sanction"
"947","Normal/Others","WS/MP18291/2026-2027/285001-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","NAVSARI(DISTRICT COLLECTOR NAVSARI_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Construction of R.C.C. Road from Gam Panchayat Kacheri to Jitubhai Ramanbhai Patel House in Nimlai Village","15-Jun-2026","04-Jul-2026","500000","Sanction"
"948","Normal/Others","WS/MP18288/2026-2027/300234-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of c c road at kenal faliya katkoi","01-Aug-2026","21-Aug-2026","500000","Vendor Identification"
"949","Normal/Others","WS/MP18288/2026-2027/300236-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of c c road at mandir faliya bahariyakuva panchmahal","01-Aug-2026","21-Aug-2026","500000","Vendor Identification"
"950","Normal/Others","WS/MP18288/2026-2027/300237-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of c c road at kenal faliya vav village","01-Aug-2026","21-Aug-2026","500000","Vendor Identification"
"951","Normal/Others","WS/MP889/2026-2027/293946-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Zanzarwa Ta. Amirgarh: CC road work from Ranchhod Maga's house to Purbiavas in the village (2026-27)","10-Jul-2026","29-Aug-2026","500000","Sanction"
"952","Normal/Others","WS/MP889/2026-2027/293950-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Iqbalgarh Ta. Amirgarh: CC road from Joitaram's Moholla towards Chakabhai's Moholla Road work (2026-27)","10-Jul-2026","29-Aug-2026","500000","Sanction"
"953","Normal/Others","WS/MP889/2026-2027/293951-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Iqbalgarh, Amirgarh: CC road work from Thakor Rajubhai's Moholla to Chakabhai's Moholla (2026-27)","10-Jul-2026","29-Aug-2026","500000","Sanction"
"954","Normal/Others","WS/MP889/2026-2027/293957-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Dhanpura (Dho) Amirgarh: CC road work towards Thakor Jesungji's Moholla (2026-27)","10-Jul-2026","29-Aug-2026","500000","Sanction"
"955","Normal/Others","WS/MP889/2026-2027/293961-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Dholiya, Amirgarh: Kharvat and CC road work in Chela Bhagwan's Moholla in Dabhiwas (2026-27)","10-Jul-2026","29-Aug-2026","500000","Sanction"
"956","Normal/Others","WS/MP889/2026-2027/294709-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","ANAND(District Collector ANAND_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Paver block work in Rabari Phalia next to Primary Kumar School. (2026-27)","13-Jul-2026","20-Aug-2026","499600","Sanction"
"957","Normal/Others","WS/MP889/2026-2027/294721-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","ANAND(District Collector ANAND_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","CC road work in Sundarana village public crematorium. (2026-27)","13-Jul-2026","20-Aug-2026","300000","Sanction"
"958","Normal/Others","WS/MP889/2026-2027/294722-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","ANAND(District Collector ANAND_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","CC road work from Indira Awas Colony on the main road in Jogan village.(2026-27)","13-Jul-2026","20-Aug-2026","350000","Sanction"
"959","Normal/Others","WS/MP889/2026-2027/294727-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","ANAND(District Collector ANAND_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","CC road work in Vadharivas in Fagli village.(2026-27)","13-Jul-2026","20-Aug-2026","350000","Sanction"
"960","Normal/Others","WS/MP889/2026-2027/294737-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","ANAND(District Collector ANAND_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Mahudiyapura Ta.Petlad : CC road work from Samdawadi Mata in Mahudiyapura village towards Ashramwala road.(2026-27)","13-Jul-2026","20-Aug-2026","350000","Sanction"
"961","Normal/Others","WS/MP889/2026-2027/294739-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","ANAND(District Collector ANAND_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","CC road work from the main road towards Baliyadev Temple in Ravipura village.(2026-27)","13-Jul-2026","20-Aug-2026","400000","Sanction"
"962","Normal/Others","WS/MP889/2026-2027/294741-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","ANAND(District Collector ANAND_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Paver block work in Senwa area in Sanjaya village. (2026-27)","13-Jul-2026","20-Aug-2026","250000","Sanction"
"963","Normal/Others","WS/MP889/2026-2027/294744-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","ANAND(District Collector ANAND_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","CC road work from the main road in the Untwadia area of Napa Talpad village towards the house of Chandubhai Parmar. (Missing link)(2026-27","13-Jul-2026","20-Aug-2026","450000","Sanction"
"964","Normal/Others","WS/MP889/2026-2027/294748-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","ANAND(District Collector ANAND_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","CC road work from the Tekra area and Mahida area of Singlav village towards the house of Bharatsinh Mahida (2026-27)","13-Jul-2026","20-Aug-2026","350000","Sanction"
"965","Normal/Others","WS/MP889/2026-2027/294815-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","Vav-Tharad(DISTRICT COLLECTOR VAV-THARAD)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Delvada Ta.Deodar: Work on CC road from in front of Joshi Ramjibhai Lakhirambhai's house to Chora (2026-27)","13-Jul-2026","24-Aug-2026","500000","Sanction"
"966","Normal/Others","WS/MP889/2026-2027/294819-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Pachakwada, Ta.Siddhapur : Paver block work from Kamsi Jiva's house to the village panchayat's jampa and from Waghu Punja's house to the jampa of Mohan Hari's house. (2026-27)","13-Jul-2026","21-Aug-2026","500000","Sanction"
"967","Normal/Others","WS/MP889/2025-2026/177218-Construction of footpaths and pedestrian ways","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Paver block near bus station, Vadla Wala Jampe (2024-25)","24-Feb-2025","26-May-2025","200000","Work Completed"
"968","Normal/Others","WS/MP889/2025-2026/220925-Construction of footpaths and pedestrian ways","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Magvas Ta Danta  Paver block work in Anganwadi (ST) (2024-25)","23-Jul-2025","14-Aug-2025","500000","Physical Inspection"
"969","Normal/Others","WS/MP889/2025-2026/221099-Construction of footpaths and pedestrian ways","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Dharisana, Ta.Deesa  Paver block work in primary school (2025-26)","23-Jul-2025","01-Sep-2025","500000","Physical Inspection"
"970","Normal/Others","WS/MP889/2025-2026/221102-Construction of footpaths and pedestrian ways","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Bhadramli, Ta.Deesa  Paver block work from Amaratbhai Babubhai house to Dalpatsinh Bachusing house in Kalyanpura area (2025-26)","23-Jul-2025","01-Sep-2025","500000","Physical Inspection"
"971","Normal/Others","WS/MP889/2025-2026/221103-Construction of footpaths and pedestrian ways","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Balodhan, Ta.Bhabhar Paver block work Near Rabarivas Goga Maharaj Temple (2025-26)","23-Jul-2025","30-Aug-2025","499893","Physical Inspection"
"972","Normal/Others","WS/MP889/2025-2026/221104-Construction of footpaths and pedestrian ways","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Aseda, Ta.Deesa  Paver block work Near Shankar Bhagvan temple in Rabarivas (2025-26)","23-Jul-2025","01-Sep-2025","500000","Physical Inspection"
"973","Normal/Others","WS/MP889/2025-2026/221105-Construction of footpaths and pedestrian ways","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Sagrosana, Ta.Palanpur Paver block work Near T.D. Shah Vidyalaya run by Shri Sagrosana Kelavani Mandal (2025-26)","23-Jul-2025","30-Dec-2025","500000","Physical Inspection"
"974","Normal/Others","WS/MP889/2025-2026/221106-Construction of footpaths and pedestrian ways","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Vajapur Ta Bhabar  Paver block work in Rabari Dahiyavas sheri (2025-26)","23-Jul-2025","30-Aug-2025","299864","Physical Inspection"
"975","Normal/Others","WS/MP18403/2025-2026/256868-Construction of footpaths and pedestrian ways","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of Paver blocks on both sides of the road from the police choki in Sametra village and behind the houses of Dineshbhai Chaudhary and Ganeshbhai Chaudhary for paving work.","03-Jan-2026","23-Jan-2026","300000","Sanction"
"976","Normal/Others","WS/MP18288/2024-2025/150641-Construction of culverts and bridges","Gujarat","Mahisagar(COLLECTOR MAHISAGAR_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Ba.Khut Mukhya Rastathi Dasarathbhaina Faliya taraf jata Garnalanu Kam","04-Nov-2024","31-Dec-2024","291334","Physical Inspection"
"977","Normal/Others","WS/MP18288/2024-2025/150642-Construction of culverts and bridges","Gujarat","Mahisagar(COLLECTOR MAHISAGAR_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Betawada Kotar Upar Garnalanu kam","04-Nov-2024","31-Dec-2024","249828","Physical Inspection"
"978","Normal/Others","WS/MP18288/2025-2026/223903-Construction of culverts and bridges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of culvert and bridge over smashan faliya kotar","31-Jul-2025","29-Aug-2025","500000","Physical Inspection"
"979","Normal/Others","WS/MP18288/2025-2026/223905-Construction of culverts and bridges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of culvert and bridge over mahudi bor kotar","31-Jul-2025","29-Aug-2025","500000","Physical Inspection"
"980","Normal/Others","WS/MP18288/2025-2026/223906-Construction of culverts and bridges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of culvert and bridge over bhahthiji mandir faliya kotar","31-Jul-2025","29-Aug-2025","500000","Physical Inspection"
"981","Normal/Others","WS/MP18288/2025-2026/223907-Construction of culverts and bridges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of culvert and bridge over Nayak faliya kotar zarva village","31-Jul-2025","29-Aug-2025","500000","Physical Inspection"
"982","Normal/Others","WS/MP18288/2025-2026/223909-Construction of culverts and bridges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of culvert and bridge over joint near dungari faliya primary school kotar","31-Jul-2025","20-Aug-2025","500000","Sanction"
"983","Normal/Others","WS/MP18288/2025-2026/232591-Construction of culverts and bridges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of culvert near manharbhai dhanabhai faliya","10-Sep-2025","16-Dec-2025","100000","Sanction"
