"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"1002","Normal/Others","WS/MP18288/2025-2026/146658-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Prathamik Shala thi Matajina Mandir taraf jata cc road nu kaam","10-Oct-2024","200000","30-May-2025"
"1003","Normal/Others","WS/MP18288/2025-2026/238621-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of c c road","29-Sep-2025","100000","16-Dec-2025"
"1004","Normal/Others","WS/MP18288/2025-2026/237305-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","installation of paver blocks at parmar faliya kevadiya village","24-Sep-2025","200000","16-Dec-2025"
"1005","Normal/Others","WS/MP18288/2025-2026/237283-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","c c road at  vakil faliyu gavasi","26-Sep-2025","200000","16-Dec-2025"
"1006","Normal/Others","WS/MP18288/2025-2026/237284-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","c c road at kadakiya faliya  gavasi","26-Sep-2025","200000","16-Dec-2025"
"1007","Normal/Others","WS/MP18288/2025-2026/237287-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","instalation of pawer blocks at ahmedabad indore highway faliya chhabanpur","26-Sep-2025","200000","16-Dec-2025"
"1008","Normal/Others","WS/MP18288/2025-2026/252589-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","contruction of cc road from dairy to nes faliya","07-Dec-2025","300000","27-Feb-2026"
"1009","Normal/Others","WS/MP18288/2025-2026/252590-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of cc road at bhilvas faliya","07-Dec-2025","200000","27-Feb-2026"
"1010","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","constuction of c c road at khodiyarpura faliya uchat village","01-Aug-2026","500000","NA"
"1011","Normal/Others","WS/MP18288/2026-2027/300234-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of c c road at kenal faliya katkoi","01-Aug-2026","500000","21-Aug-2026"
"1012","Normal/Others","WS/MP18288/2026-2027/300236-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of c c road at mandir faliya bahariyakuva panchmahal","01-Aug-2026","500000","21-Aug-2026"
"1013","Normal/Others","WS/MP18288/2026-2027/300237-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of c c road at kenal faliya vav village","01-Aug-2026","500000","21-Aug-2026"
"1014","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of c c road at richhdi faliya bhojpura","01-Aug-2026","500000","NA"
"1015","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of c c road rathva faliyu chandipura village","01-Aug-2026","500000","NA"
"1016","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of c c road at makwana faliya towards talav vavadikhurd","01-Aug-2026","300000","NA"
"1017","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","INSTALLATION OF PAWER BLOCKS AT BHOJPURA PRIMARY SCHOOL","11-Aug-2026","400000","NA"
"1018","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","INSTALLATION OF PAWER BLOCKS AT PRIMARY SCHOOL CHANDAPURI","11-Aug-2026","400000","NA"
"1019","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","INSTALLATION OF PAWER BLOKS AT NAYAK FALIYA BHOJPURA GHOGHAMBA","11-Aug-2026","500000","NA"
"1020","Repair and Renovation","WS/MP18288/2026-2027/261272-Development of playfields and sports grounds","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Construction of a permanent Loan tennis court at Government Gymkhana at Godhra Panchmahal","23-Jan-2026","999940","21-Aug-2026"
"1021","Normal/Others","NA-Lighting of public spaces","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","installation of high mast lighting system at charan faliya  vavadi khurd","01-Aug-2026","75000","NA"
"1022","Normal/Others","NA-Construction of culverts and bridges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","CONSTRUCTION OF CULVERT AND BRIDGE TOWARDS ACHHALA COONECTING MAIN ROAD","11-Aug-2026","350000","NA"
"1023","Normal/Others","NA-Construction of culverts and bridges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of culvert and bridges on the road connecting the highway towards the cremation centre","01-Aug-2026","200000","NA"
"1024","Normal/Others","WS/MP18288/2025-2026/223903-Construction of culverts and bridges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of culvert and bridge over smashan faliya kotar","31-Jul-2025","500000","29-Aug-2025"
"1025","Normal/Others","WS/MP18288/2025-2026/223905-Construction of culverts and bridges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of culvert and bridge over mahudi bor kotar","31-Jul-2025","500000","29-Aug-2025"
"1026","Normal/Others","WS/MP18288/2025-2026/223906-Construction of culverts and bridges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of culvert and bridge over bhahthiji mandir faliya kotar","31-Jul-2025","500000","29-Aug-2025"
"1027","Normal/Others","WS/MP18288/2025-2026/223907-Construction of culverts and bridges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of culvert and bridge over Nayak faliya kotar zarva village","31-Jul-2025","500000","29-Aug-2025"
"1028","Normal/Others","WS/MP18288/2025-2026/223909-Construction of culverts and bridges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of culvert and bridge over joint near dungari faliya primary school kotar","31-Jul-2025","500000","20-Aug-2025"
"1029","Normal/Others","WS/MP18288/2025-2026/232591-Construction of culverts and bridges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of culvert near manharbhai dhanabhai faliya","10-Sep-2025","100000","16-Dec-2025"
"1030","Normal/Others","WS/MP18288/2025-2026/232597-Construction of culverts and bridges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of culvert and bridge  at bamaniya faliya","10-Sep-2025","500000","16-Jan-2026"
"1031","Normal/Others","WS/MP18288/2025-2026/237195-Construction of culverts and bridges","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Construction of culverts and bridges at cremation  chharia","26-Sep-2025","250000","16-Dec-2025"
"1032","Normal/Others","WS/MP18288/2025-2026/238952-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of cc road  from    main road towards  hanifaben  iqbalbhai ladbad  house","29-Sep-2025","500000","16-Jan-2026"
"1033","Normal/Others","WS/MP18288/2026-2027/249431-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of CC road at ashvinbhia ajitbhai patel faliya","19-Nov-2025","150000","30-May-2026"
"1034","Normal/Others","WS/MP18288/2026-2027/249441-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of C C road from ayushman sub centre toward nayak faliya","19-Nov-2025","495000","01-Apr-2026"
"1035","Normal/Others","WS/MP18288/2025-2026/255570-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of C C road Kotar towards Ashoksinh Faliya","30-Dec-2025","300000","27-Feb-2026"
"1036","Normal/Others","WS/MP18288/2024-2025/144148-Construction of New Building","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Redcross New Building Work Part 2","28-Sep-2024","5000000","13-Feb-2025"
"1037","Normal/Others","WS/MP18288/2025-2026/211230-Street lights","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","installation of high mast street light","22-Jun-2025","100000","11-Sep-2025"
"1038","Normal/Others","WS/MP18288/2025-2026/208500-Street lights","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","streetlight work from bhagyoday petrolpump to matiyafaliya primary school","13-Jun-2025","200000","11-Sep-2025"
"1039","Normal/Others","WS/MP18288/2025-2026/208510-Street lights","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","installation of high mast street light   near vadali station","13-Jun-2025","100000","11-Sep-2025"
"1040","Normal/Others","WS/MP18288/2025-2026/208511-Street lights","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","high mast streetlight near vadatalav","13-Jun-2025","100000","11-Sep-2025"
"1041","Normal/Others","WS/MP18288/2025-2026/208512-Street lights","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","installation of high mast street light near gram panchayat","13-Jun-2025","100000","11-Sep-2025"
"1042","Normal/Others","WS/MP18288/2025-2026/237166-Fitting of Sitting RCC Benches in Public Places","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Fitting of Sitting RCC Benches near Bodidra bujurg bus stand orwada chhavad road Public Places","26-Sep-2025","50000","16-Dec-2025"
"1043","Normal/Others","WS/MP889/2025-2026/177218-Construction of footpaths and pedestrian ways","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Paver block near bus station, Vadla Wala Jampe (2024-25)","24-Feb-2025","200000","26-May-2025"
"1044","Normal/Others","WS/MP889/2024-2025/140625-Street lights","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Aendla Ta.Sarsvati Di.Patan LED light work Endala village and in Indiranagar area.(2023-24)","13-Sep-2024","498510","24-Dec-2024"
"1045","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","To construct CC road from Deshalji's Madh to Ramji Temple in Kungher village","20-Aug-2026","500000","NA"
"1046","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","R.C.C. Road work from Siddpur-Patan road to Mahadev temple in Hadjpur village (2026-27)","27-Aug-2026","500000","NA"
"1047","Normal/Others","WS/MP889/2025-2026/256657-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Kolapur Ta Radhanpur  CC Road from Kolapur village to the crematorium gate 2025-26","01-Jan-2026","500000","13-Feb-2026"
"1048","Normal/Others","WS/MP889/2025-2026/256658-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Kungher, Patan  CC Road from Desai Dhirubhai Varvabhai house towards Sadhimata Chowk and from Bhadya Rabarivas to Jogni Mata Temple 2025-26","01-Jan-2026","500000","13-Feb-2026"
"1049","Normal/Others","WS/MP889/2026-2027/294819-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Pachakwada, Ta.Siddhapur : Paver block work from Kamsi Jiva's house to the village panchayat's jampa and from Waghu Punja's house to the jampa of Mohan Hari's house. (2026-27)","13-Jul-2026","500000","21-Aug-2026"
"1050","Normal/Others","WS/MP889/2024-2025/162257-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Der (Anandpura) Ta.Dist, Patan: Paver block work from Desai Bharatbhai Ratnabhai's house to Kanjibhai's house and from Desai Dineshbhai Motibhai's house to Bhagwanbhai Mahadevbhai's house.(2024-25)","30-Dec-2024","500000","12-Mar-2025"
"1051","Normal/Others","WS/MP889/2024-2025/162258-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Der (Anandpura) village, Ta.Di, Patan: Paver block work from Desai Sagarbhai Bijolbhai's house to C.C. Road and from Desai Ishwarbhai Harjibhai's house to the main road.(2024-25)","30-Dec-2024","200000","12-Mar-2025"
"1052","Normal/Others","WS/MP889/2024-2025/162259-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Der (Lilapura) Ta.Dist, Patan: Work of incomplete CC road from approach road to Desai Kanjibhai's house and on the way to Anandpura and work of CC road from Desai Vikrambhai Mafabhai's house to main road and on the way to Desai Ishwarbhai Maljibhai's house(2024-25)","30-Dec-2024","450000","12-Mar-2025"
"1053","Normal/Others","WS/MP889/2024-2025/162260-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Der Ta.Dist, Patan: Work on CC Road from Desai Rajubhai Motibhai's house to Der road","30-Dec-2024","342145","12-Mar-2025"
"1054","Normal/Others","WS/MP889/2024-2025/162261-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Dhanasara Ta.Dist, Saraswati: Work on paver blocks in Joshi Vas(2024-25)","30-Dec-2024","500000","25-Feb-2025"
"1055","Normal/Others","WS/MP889/2024-2025/162262-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Bhalana: Ta. Harij: Paver block work in Rabari Vas and Thakor Vas(2024-25)","30-Dec-2024","499957","13-Feb-2025"
"1056","Normal/Others","WS/MP889/2024-2025/162263-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Nana:Ta. Harij: Work on Chaudhary Vas and  the village in  khutata paver block (2024-25","30-Dec-2024","499907","13-Feb-2025"
"1057","Normal/Others","WS/MP889/2024-2025/162264-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Malsund: Ta.Harij: Paver block work in Sardarpura and Prajapati Vas(2024-25)","30-Dec-2024","499991","13-Feb-2025"
"1058","Normal/Others","WS/MP18403/2025-2026/176883-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Pavar Block on patan-disa highway for general use","21-Feb-2025","500000","07-Apr-2025"
"1059","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","In Naliya village, R.C.C road from asphalt road to Anganwadi along with Nala","23-Jun-2026","500000","NA"
"1060","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","From Desai Samaj vadi towards Ramapir temple chok CC Road work 2026-27","27-Jul-2026","500000","NA"
"1061","Normal/Others","WS/MP18403/2026-2027/282744-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For paver block work on both sides of the main roads in Samoda village","28-May-2026","200000","21-Aug-2026"
"1062","Normal/Others","WS/MP889/2025-2026/207546-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Kimbuva Ta. Saraswati  Patan  CC road work from the house of Nai Narendrabhai Ishwarbhai to the house of Desai Nagjibhai Harjibhai in the village.","10-Jun-2025","500000","31-Jul-2025"
"1063","Normal/Others","WS/MP889/2025-2026/207547-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Kimbuva Ta. Saraswati  Patan Paver block work from Desai Babubhai Maganbhai house to Desai Jalabhai Mohanbhai   house in the village","10-Jun-2025","500000","31-Jul-2025"
"1064","Normal/Others","NA-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Flood protection wall work near to Shri Sadaram Bakshipanch Chhatralay 2026-27","27-Jul-2026","500000","NA"
"1065","Normal/Others","WS/MP18403/2026-2027/273523-Providing drains and gutters for public drainage","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For incomplete sewer line work in Scheduled Caste area in Vareda Gram Panchayat","20-Mar-2026","500000","24-Jun-2026"
"1066","Normal/Others","NA-Providing drains and gutters for public drainage","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Drain on the open canal passing through Siddhpur Sitanagar Colony (2024-25)","24-Feb-2025","200000","NA"
"1067","Normal/Others","NA-Construction of rooms and halls in school and colleges","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","One room work in primary school at Gagalasana, Ta. Siddpur, G. Patan (2026-27)","27-Aug-2026","500000","NA"
"1068","Normal/Others","NA-Construction of rooms and halls in school and colleges","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the work of prayer room in Shri A.G. Arya Vidya Bharti Grant in Aid School at Patan","06-Aug-2025","1500000","NA"
"1069","Normal/Others","NA-Construction of rooms and halls in school and colleges","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of room in a secondary school in Der village","29-May-2025","490000","NA"
"1070","Normal/Others","WS/MP18403/2026-2027/238743-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of a police choki and public toilets near Gokul Global University","28-Sep-2025","1000000","30-May-2026"
"1071","Normal/Others","WS/MP18403/2026-2027/238744-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For work on a pickup stand near Gokul Global University","28-Sep-2025","500000","30-May-2026"
"1072","Normal/Others","WS/MP18403/2025-2026/204171-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","To build a protective wall for the crematorium of the Thakor and Malla communities at Chanasma","27-May-2025","496900","28-Oct-2025"
"1073","Normal/Others","WS/MP889/2025-2026/227680-Construction of common work sheds/ common covered sitting area","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Lavara Ta.Siddhapur Dist. Patan  Work shed for artisans in Pepaliya Para 2024-25","20-Aug-2025","500000","12-Nov-2025"
"1074","Normal/Others","WS/MP889/2025-2026/227681-Construction of common work sheds/ common covered sitting area","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Dinderol, Ta.Siddhapur Dist. Patan  Work shed for artisans in the area next to Ramdevpir temple 2024-25","20-Aug-2025","500000","18-Nov-2025"
"1075","Normal/Others","WS/MP889/2025-2026/227682-Construction of common work sheds/ common covered sitting area","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Nidroda, Ta.Siddhapur, Dist. Patan   Work shed for artisans at Ramdev Chowk, Indiranagar 2024-25","20-Aug-2025","300000","18-Nov-2025"
"1076","Normal/Others","WS/MP889/2025-2026/227683-Construction of common work sheds/ common covered sitting area","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Sevalani, Ta.Siddhapur, Dist. Patan  Work shed next to the pond embankment 2024-25","20-Aug-2025","300000","12-Nov-2025"
"1077","Normal/Others","WS/MP18403/2026-2027/256899-Construction of common work sheds/ common covered sitting area","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of multipurpose shed near Mahadevji Temple in Dantarvada village","03-Jan-2026","500000","30-May-2026"
"1078","Normal/Others","WS/MP18403/2026-2027/257204-Construction of common work sheds/ common covered sitting area","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of shed work next to the gaushala (Khimasar) at Santalpur village","21-Jan-2026","400000","24-Jun-2026"
"1079","Normal/Others","WS/MP889/2025-2026/177215-Construction of common work sheds/ common covered sitting area","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Work shed work next to Mahadev temple in village chowk (2024-25)","24-Feb-2025","500000","02-Sep-2025"
