"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"4010","Normal/Others","WS/MP180/2025-2026/229593-Construction of bus-sheds or bus-stops","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Dr. K. Laxman (2022-28) (2022-2028)","Elected MP","Construction of Bus-sheds","27-Aug-2025","950000","17-Oct-2025"
"4011","Normal/Others","WS/MP180/2025-2026/229594-Construction of bus-sheds or bus-stops","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Dr. K. Laxman (2022-28) (2022-2028)","Elected MP","Construction of bus-sheds","27-Aug-2025","950000","17-Oct-2025"
"4012","Normal/Others","WS/MP180/2025-2026/229595-Construction of bus-sheds or bus-stops","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Dr. K. Laxman (2022-28) (2022-2028)","Elected MP","Construction of bus-sheds","27-Aug-2025","950000","17-Oct-2025"
"4013","Normal/Others","WS/MP180/2025-2026/229602-Construction of bus-sheds or bus-stops","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Dr. K. Laxman (2022-28) (2022-2028)","Elected MP","Construction of bus-sheds","27-Aug-2025","950000","17-Oct-2025"
"4014","Normal/Others","WS/MP180/2025-2026/229603-Construction of bus-sheds or bus-stops","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Dr. K. Laxman (2022-28) (2022-2028)","Elected MP","Construction of bus-sheds","27-Aug-2025","950000","17-Oct-2025"
"4015","Normal/Others","WS/MP180/2025-2026/229610-Construction of bus-sheds or bus-stops","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Dr. K. Laxman (2022-28) (2022-2028)","Elected MP","Construction of bus-sheds","27-Aug-2025","950000","17-Oct-2025"
"4016","Normal/Others","WS/MP180/2025-2026/229611-Construction of bus-sheds or bus-stops","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Dr. K. Laxman (2022-28) (2022-2028)","Elected MP","Construction of bus-sheds","27-Aug-2025","950000","17-Oct-2025"
"4017","Normal/Others","WS/MP180/2025-2026/229612-Construction of bus-sheds or bus-stops","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Dr. K. Laxman (2022-28) (2022-2028)","Elected MP","Construction of bus-sheds","27-Aug-2025","950000","17-Oct-2025"
"4018","Normal/Others","WS/MP18303/2025-2026/221640-Construction of rooms and halls in school and colleges","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","i hereby sanctioned to S.N.S. Inter College, Bhivani Kansapatti, Block Mangraura, Tehsil Patti, District Pratapgarh, Uttar Pradesh, for the construction of one classroom.","24-Jul-2025","1000000","16-Oct-2025"
"4019","Trust and Society","WS/MP189/2025-2026/221793-Construction of rooms and halls in school and colleges","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Construction of Classrooms and Laboratory Rooms at Saryu Indra I.T.I. located in Village Sangramgarh, Kunda, District Pratapgarh, being run by Dr. Alka Tiwari Memorial Foundation","24-Jul-2025","1400000","19-Dec-2025"
"4020","Normal/Others","WS/MP18303/2026-2027/278125-Construction of toilet blocks","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","Construction of Toilet Facility for Boys and Girls","27-Apr-2026","840000","29-Jun-2026"
"4021","Normal/Others","NA-Construction of rooms and halls in school and colleges","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","Construction of One Classroom at Virendra Bahadur Mahila Mahavidyalaya, Beend, Mujahi Bazar, Patti, Pratapgarh, Uttar Pradesh.","08-Aug-2026","1000000","NA"
"4022","Normal/Others","WS/MP18303/2026-2027/271402-Development of playground","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","For the beautification of the school, construction of swings, an open gym, a track, etc.","28-Feb-2026","1673800","20-May-2026"
"4023","Normal/Others","WS/MP18303/2026-2027/276552-Purchase of books and periodicals for libraries/digitization of library books","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","For the promotion and propagation of the National Language Hindi, purchasing books","29-Mar-2026","600000","01-Jul-2026"
"4024","Normal/Others","WS/MP18303/2026-2027/276553-Purchase of books and periodicals for libraries/digitization of library books","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","For the promotion and propagation of the National Language Hindi, purchasing books","29-Mar-2026","800000","01-Jul-2026"
"4025","Normal/Others","WS/MP18303/2026-2027/276554-Purchase of books and periodicals for libraries/digitization of library books","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","For the promotion and propagation of the National Language Hindi, purchasing books","29-Mar-2026","1100000","01-Jul-2026"
"4026","Normal/Others","WS/MP18303/2026-2027/276556-Purchase of books and periodicals for libraries/digitization of library books","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","For the promotion and propagation of the National Language Hindi, purchasing books","29-Mar-2026","500000","01-Jul-2026"
"4027","Normal/Others","WS/MP18303/2026-2027/276557-Purchase of books and periodicals for libraries/digitization of library books","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","For the promotion and propagation of the National Language Hindi, purchasing books","29-Mar-2026","800000","01-Jul-2026"
"4028","Normal/Others","WS/MP18303/2026-2027/276558-Purchase of books and periodicals for libraries/digitization of library books","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","For the promotion and propagation of the National Language Hindi, purchasing books","29-Mar-2026","900000","01-Jul-2026"
"4029","Normal/Others","WS/MP18303/2026-2027/276559-Purchase of books and periodicals for libraries/digitization of library books","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","For the promotion and propagation of the National Language Hindi, purchasing books","29-Mar-2026","600000","01-Jul-2026"
"4030","Normal/Others","WS/MP18303/2026-2027/276560-Purchase of books and periodicals for libraries/digitization of library books","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","For the promotion and propagation of the National Language Hindi, purchasing books","29-Mar-2026","800000","01-Jul-2026"
"4031","Normal/Others","WS/MP18303/2026-2027/276561-Purchase of books and periodicals for libraries/digitization of library books","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","For the promotion and propagation of the National Language Hindi, purchasing books","29-Mar-2026","700000","01-Jul-2026"
"4032","Normal/Others","WS/MP18303/2026-2027/276562-Purchase of books and periodicals for libraries/digitization of library books","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","For the promotion and propagation of the National Language Hindi, purchasing books","29-Mar-2026","700000","01-Jul-2026"
"4033","Normal/Others","WS/MP18303/2026-2027/276563-Purchase of books and periodicals for libraries/digitization of library books","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","For the promotion and propagation of the National Language Hindi, purchasing books","29-Mar-2026","600000","01-Jul-2026"
"4034","Normal/Others","WS/MP18303/2026-2027/276564-Purchase of books and periodicals for libraries/digitization of library books","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","For the promotion and propagation of the National Language Hindi, purchasing books","29-Mar-2026","700000","01-Jul-2026"
"4035","Normal/Others","WS/MP18303/2026-2027/276565-Purchase of books and periodicals for libraries/digitization of library books","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","For the promotion and propagation of the National Language Hindi, purchasing books","29-Mar-2026","500000","01-Jul-2026"
"4036","Normal/Others","WS/MP18303/2026-2027/276566-Purchase of books and periodicals for libraries/digitization of library books","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","For the promotion and propagation of the National Language Hindi, purchasing books","29-Mar-2026","700000","01-Jul-2026"
"4037","Normal/Others","WS/MP18303/2026-2027/276567-Purchase of books and periodicals for libraries/digitization of library books","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","For the promotion and propagation of the National Language Hindi, purchasing books","29-Mar-2026","600000","01-Jul-2026"
"4038","Normal/Others","WS/MP18303/2026-2027/276568-Purchase of books and periodicals for libraries/digitization of library books","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","For the promotion and propagation of the National Language Hindi, purchasing books","29-Mar-2026","700000","01-Jul-2026"
"4039","Normal/Others","WS/MP18303/2026-2027/276569-Purchase of books and periodicals for libraries/digitization of library books","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","For the promotion and propagation of the National Language Hindi, purchasing books","29-Mar-2026","800000","01-Jul-2026"
"4040","Normal/Others","WS/MP189/2025-2026/246287-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at 5 locations in Village Bharatpur","05-Nov-2025","254000","23-Jan-2026"
"4041","Normal/Others","WS/MP189/2025-2026/246288-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at 5 locations in Village Hisampur","05-Nov-2025","254000","23-Jan-2026"
"4042","Normal/Others","WS/MP189/2025-2026/246289-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at 5 locations at Gram Panchayat Lakuri","05-Nov-2025","254000","23-Jan-2026"
"4043","Normal/Others","WS/MP189/2025-2026/246290-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at 5 locations in Gram Panchayat Lalganj","05-Nov-2025","254000","23-Jan-2026"
"4044","Normal/Others","WS/MP189/2025-2026/246291-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at 5 locations in Gram Panchayat Muhammadpur Khas","05-Nov-2025","254000","23-Jan-2026"
"4045","Normal/Others","WS/MP189/2025-2026/246292-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Hand Pump at Purva of Shukla near the house of Dinanath Shukla","05-Nov-2025","50800","23-Jan-2026"
"4046","Normal/Others","WS/MP189/2025-2026/246293-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpump near the house of Putti Qureshi in Village Motin","05-Nov-2025","50800","23-Jan-2026"
"4047","Normal/Others","WS/MP189/2025-2026/246294-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpump in front of the shop of Suresh Patel at Katra Chowhara in Village Purwara","05-Nov-2025","50800","23-Jan-2026"
"4048","Normal/Others","WS/MP189/2025-2026/246295-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at 3 locations in Pasiyana","05-Nov-2025","152400","23-Jan-2026"
"4049","Normal/Others","WS/MP189/2025-2026/246296-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at 5 locations in Gram Panchayat Asrhi","05-Nov-2025","254000","23-Jan-2026"
"4050","Normal/Others","WS/MP189/2025-2026/246297-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at 5 locations in Gram Panchayat Sarai Naryansingh","05-Nov-2025","254000","23-Jan-2026"
"4051","Normal/Others","WS/MP189/2025-2026/246298-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at 7 locations in Gram Panchayat Kethola","05-Nov-2025","355600","23-Jan-2026"
"4052","Normal/Others","WS/MP189/2025-2026/246299-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at 5 locations in Gram Panchayat Bachhwal","05-Nov-2025","254000","23-Jan-2026"
"4053","Normal/Others","WS/MP189/2025-2026/246300-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at 6 locations at Gram Panchayat Raipurtiyae","05-Nov-2025","304800","23-Jan-2026"
"4054","Normal/Others","WS/MP189/2025-2026/246301-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpum at Sai Ki Kuti in Village Ajhara","05-Nov-2025","50800","23-Jan-2026"
"4055","Normal/Others","WS/MP189/2025-2026/246302-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpump at Chowhara in Gram Panchayat Samapur","05-Nov-2025","50800","23-Jan-2026"
"4056","Normal/Others","WS/MP189/2025-2026/246303-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpump at Kheri in Gram Panchayat Paraspur","05-Nov-2025","50800","23-Jan-2026"
"4057","Normal/Others","WS/MP189/2025-2026/246304-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpump at Pure Pandit in Gram Panchayat Agai","05-Nov-2025","50800","23-Jan-2026"
"4058","Normal/Others","WS/MP189/2025-2026/246305-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpump in front of the house of Dhiren Pandey in Gram Panchayat Amawa","05-Nov-2025","50800","23-Jan-2026"
"4059","Normal/Others","WS/MP189/2025-2026/246306-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpump near the house of Amritlal Vishwakarma at Maharajpur in Gram Panchayat Jagannathpur","05-Nov-2025","50800","23-Jan-2026"
"4060","Normal/Others","WS/MP189/2025-2026/246307-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpump near the house of Shankar Lal Varma in Gram Panchayat Dharupur","05-Nov-2025","50800","23-Jan-2026"
"4061","Normal/Others","WS/MP189/2025-2026/246308-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at 6 locations in Gram Panchayat Shukulpur","05-Nov-2025","304800","23-Jan-2026"
"4062","Normal/Others","WS/MP189/2025-2026/246309-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at 5 locations in Gram Panchayat Rampur Kashiha","05-Nov-2025","254000","23-Jan-2026"
"4063","Normal/Others","WS/MP189/2025-2026/246310-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at 5 locations in Gram Panchayat Pijari","05-Nov-2025","254000","23-Jan-2026"
"4064","Normal/Others","WS/MP189/2025-2026/246311-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at 5 locations in Gram Panchayat Usmanpur","05-Nov-2025","254000","23-Jan-2026"
"4065","Normal/Others","WS/MP189/2025-2026/246312-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at 5 locations in Gram Panchayat Semra","05-Nov-2025","254000","23-Jan-2026"
"4066","Normal/Others","WS/MP189/2025-2026/246313-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at 2 locations in Gram Panchayat Shahbari","05-Nov-2025","101600","23-Jan-2026"
"4067","Normal/Others","WS/MP189/2025-2026/246314-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpump at Tekaniyapur in Gram Panchayat Gopalpur","05-Nov-2025","50800","23-Jan-2026"
"4068","Normal/Others","WS/MP189/2025-2026/246315-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpump near the house of Brijesh Mishra son of Jata Shankar Mishra in Gram Panchayat Thriya","05-Nov-2025","50800","23-Jan-2026"
"4069","Normal/Others","WS/MP189/2025-2026/246316-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpump near the house of Dharmendra Mishra son of Rajendra Mishra in Gram Panchayat Pure Murli","05-Nov-2025","50800","23-Jan-2026"
"4070","Normal/Others","WS/MP189/2025-2026/246317-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpump in front of the house of Ashutosh Mishra son of Rajendra Mishra in Padmakarpur in Gram Panchayat Kumbhapur","05-Nov-2025","50800","23-Jan-2026"
"4071","Normal/Others","WS/MP189/2025-2026/246318-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpump near the house of Sanjay Pandey son of Kripa Shankar Pandey in Gram Panchayat Dabhiyar","05-Nov-2025","50800","23-Jan-2026"
"4072","Normal/Others","WS/MP189/2025-2026/246319-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpump near temple Ramfer Singh Chouhan in Gram Panchayat Buboopur","05-Nov-2025","50800","23-Jan-2026"
"4073","Normal/Others","WS/MP189/2025-2026/145515-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at Raki, Mustafabad, Narwal, Usmanpur, Rampur Kasiha, Shukulpur, Pijari, Bachhwal, Raipurtae, Bhojpur, Kethola, Jainpur","04-Oct-2024","50800","01-May-2025"
"4074","Normal/Others","WS/MP189/2025-2026/145516-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at Raki, Mustafabad, Narwal, Usmanpur, Rampur Kasiha, Shukulpur, Pijari, Bachhwal, Raipurtae, Bhojpur, Kethola, Jainpur","04-Oct-2024","50800","01-May-2025"
"4075","Normal/Others","WS/MP189/2025-2026/145517-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at Raki, Mustafabad, Narwal, Usmanpur, Rampur Kasiha, Shukulpur, Pijari, Bachhwal, Raipurtae, Bhojpur, Kethola, Jainpur","04-Oct-2024","50800","01-May-2025"
"4076","Normal/Others","WS/MP189/2025-2026/145518-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at Raki, Mustafabad, Narwal, Usmanpur, Rampur Kasiha, Shukulpur, Pijari, Bachhwal, Raipurtae, Bhojpur, Kethola, Jainpur","04-Oct-2024","508000","01-May-2025"
"4077","Normal/Others","WS/MP189/2025-2026/145519-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at Raki, Mustafabad, Narwal, Usmanpur, Rampur Kasiha, Shukulpur, Pijari, Bachhwal, Raipurtae, Bhojpur, Kethola, Jainpur","04-Oct-2024","558800","01-May-2025"
"4078","Normal/Others","WS/MP189/2025-2026/145520-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at Raki, Mustafabad, Narwal, Usmanpur, Rampur Kasiha, Shukulpur, Pijari, Bachhwal, Raipurtae, Bhojpur, Kethola, Jainpur","04-Oct-2024","203124","01-May-2025"
"4079","Normal/Others","WS/MP189/2025-2026/145521-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at Raki, Mustafabad, Narwal, Usmanpur, Rampur Kasiha, Shukulpur, Pijari, Bachhwal, Raipurtae, Bhojpur, Kethola, Jainpur","04-Oct-2024","507810","01-May-2025"
"4080","Normal/Others","WS/MP189/2025-2026/145522-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at Raki, Mustafabad, Narwal, Usmanpur, Rampur Kasiha, Shukulpur, Pijari, Bachhwal, Raipurtae, Bhojpur, Kethola, Jainpur","04-Oct-2024","507810","01-May-2025"
"4081","Normal/Others","WS/MP189/2025-2026/145523-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at Raki, Mustafabad, Narwal, Usmanpur, Rampur Kasiha, Shukulpur, Pijari, Bachhwal, Raipurtae, Bhojpur, Kethola, Jainpur","04-Oct-2024","406400","01-May-2025"
"4082","Normal/Others","WS/MP189/2025-2026/145524-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at Raki, Mustafabad, Narwal, Usmanpur, Rampur Kasiha, Shukulpur, Pijari, Bachhwal, Raipurtae, Bhojpur, Kethola, Jainpur","04-Oct-2024","50800","01-May-2025"
"4083","Normal/Others","WS/MP189/2025-2026/145525-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at Raki, Mustafabad, Narwal, Usmanpur, Rampur Kasiha, Shukulpur, Pijari, Bachhwal, Raipurtae, Bhojpur, Kethola, Jainpur","04-Oct-2024","50800","01-May-2025"
"4084","Normal/Others","WS/MP189/2025-2026/145526-Installing hand pumps","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of Handpumps at Raki, Mustafabad, Narwal, Usmanpur, Rampur Kasiha, Shukulpur, Pijari, Bachhwal, Raipurtae, Bhojpur, Kethola, Jainpur","04-Oct-2024","50800","01-May-2025"
"4085","Normal/Others","NA-Establishing public ground water recharging facilities","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","Construction of Drain from the Main Road to the New Park","08-Jul-2026","2499000","NA"
"4086","Normal/Others","WS/MP18303/2025-2026/225479-Construction of public toilets and bathrooms","Uttar Pradesh","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Shri Amar Pal Maurya (2024-30) (2024-2030)","Elected MP","In view of public interest, I hereby grant approval for the construction of a community toilet (separate for women and men under the MPLADS fund in the District Court premises Urban Area  Belaha Ward No. 5","07-Aug-2025","1027000","14-Nov-2025"
