"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"231","Normal/Others","WS/MP18294/2024-2025/139210-Lighting of public spaces","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Gondia City Dist. Gondia me Prabhag No. 20 me Bajrang Nagar me Old Honda Showroom ke samne 1 Highmast Light","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","21-Aug-2025","399056"
"232","Normal/Others","WS/MP18294/2025-2026/182595-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA)","Tai(Bhuj) me Bharat Bhendrakar ke niwas ls Duryodhan Kamthe ke niwas tak Cement Road Nirman","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","26-Sep-2025","498104"
"233","Normal/Others","WS/MP18294/2025-2026/186391-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA)","Barwha me narayan kambale se pundlik zode ke niwas tak cement road nirman","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","15-Oct-2025","795004"
"234","Normal/Others","WS/MP18294/2025-2026/186395-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA)","barwha me ramdas gayakwad se naresh chunne ke niwas tak cement road","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","15-Oct-2025","197456"
"235","Normal/Others","WS/MP18294/2025-2026/178879-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA)","Sihora me Seema Ramdayal Pardhi ke khet ke samane se shri pathan ke niwas tak cement nali nirman","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","15-Oct-2025","500000"
"236","Normal/Others","WS/MP18294/2025-2026/134431-Construction of additional rooms and halls in the existing public and community building","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Gram Alandi, Ta. Khed, Dist. Pune me Samajik Sabhagruh me Paving Block, Washrooms and Flooring Bandhkam.","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","28-Oct-2025","1480854"
"237","Normal/Others","WS/MP18294/2024-2025/139211-Construction of boundary walls of existing public and community buildings","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Fulchur Tola, Ta. Dist. Gondia me Kabrasthan me Boundary Wall.","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","06-Nov-2025","993126"
"238","Normal/Others","WS/MP18294/2024-2025/134393-Construction of community centers and community halls","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Gram Kudwa ke Mokshdham me Dahan Shade Bandhkam.","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","07-Nov-2025","499980"
"239","Normal/Others","WS/MP18294/2024-2025/134394-Construction of community centers and community halls","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Gram Kudwa ke Mokshdham me Shok Sabhagruh Bandhkam.","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","07-Nov-2025","499970"
"240","Normal/Others","WS/MP18294/2024-2025/145027-Providing drains and gutters for public drainage","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Gram Shivanitola, Ta. Dist. Gondia me Rawanwadi Road se Shri Sampat Uke ke Khet ki Aur jane wale road par Cement Nali ka Nirman","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","07-Nov-2025","297530"
"241","Normal/Others","WS/MP18294/2025-2026/177165-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","LATUR(DISTRICT COLLECTOR LATUR_IDA)","KAREWADI ME MAHARANA PRATAP SARWAJANIK WACHNAYAL SE UMAKANT RATHOD KE GHAR TAK CEMENT ROAD","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","15-Dec-2025","998304"
"242","Normal/Others","WS/MP18294/2025-2026/142138-Setting up of kitchen and pantries","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Gram Darrekasa, Ta. Salekasa, Dist. Gondia me Disha Kutir Parisar me Kitchen Shade Bandhkam.","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","02-Jan-2026","972416"
"243","Normal/Others","WS/MP18294/2024-2025/145021-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Gram Kachewani, Ta. Tiroda, Dist. Gondia me Jamuniya Fata se Shamrao Sayam ke Niwas tak Cement Road ka Nirman","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","08-Jan-2026","495937"
"244","Normal/Others","WS/MP18294/2025-2026/229166-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","KHADIPAR ME GOPAL SAYAM TE NARESH PARSHURAMKAR KE NIEWAS TAK CEMENT NALI WITH COVER","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","22-Jan-2026","995869"
"245","Normal/Others","WS/MP18294/2025-2026/229172-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","KHALBANDA ME PARAMPUJYA DR. BABASAHEB AMBEDKAR PRATIMA SE SHRI DINESH RAUT KE NIWAS TAK CEMENT ROAD","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","23-Jan-2026","494824"
"246","Normal/Others","WS/MP18294/2025-2026/206500-Installing community drinking water plants","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","FULCHUR ME PANI KA BHUJAL STAR BADANE KE LIYE RECHARGE SHOFT BANDHAKAM KARYA","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","24-Feb-2026","953199"
"247","Normal/Others","WS/MP18294/2025-2026/178933-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA)","Kesalwada (Wagh )me arogya kendra ke pass ls samshan bhoomi ki or jane wale raste par cement road nirma","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","21-Mar-2026","989802"
"248","Normal/Others","WS/MP18294/2025-2026/229177-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA)","DIGHORI MOTHI ME HIRAMAN AWACHAT SE MANOHAR KARANJEKAR KE DUKAN TAK CEMENT ROAD NIRMAN","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","04-Mar-2026","998794"
"249","Normal/Others","WS/MP18294/2025-2026/186432-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Chirchalbandh me uma maorya se ramesh bramhankar ke niwas tak cement road nirman","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","09-Mar-2026","499999"
"250","Normal/Others","WS/MP18294/2024-2025/147954-Construction of community centers and community halls","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Gram Mundipar Khurd, Ta. Dist. Gondia ward No. 2 me Chhabilal Gautam ke niwas ke pass Community Hall","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","18-Mar-2026","495592"
"251","Normal/Others","WS/MP18294/2024-2025/147988-Street lights","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Gondia City ke Ward No. 1 Vijay Nagar, Ward No. 13 Suryatola and Ward No. 4 Mangruji Fendar Ward me Street Ellectric Light","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","02-Apr-2026","613944"
"252","Normal/Others","WS/MP18422/2025-2026/250544-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Improving Palavan Road in Gangotri","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (NaN-NaN)","Elected MP","Images","06-Aug-2026","1000000"
"253","Normal/Others","WS/MP18422/2025-2026/250542-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Improving roads under Jashi","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (NaN-NaN)","Elected MP","Images","12-Aug-2026","997019"
"254","Normal/Others","WS/MP18422/2025-2026/250593-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Concreting of internal roads in Pimpode khurd","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (NaN-NaN)","Elected MP","Images","07-Aug-2026","999091"
"255","Normal/Others","WS/MP18422/2025-2026/250575-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Improvement of the road from Dhom Dawa Canal Service Road at Bargewadi to the irrigation building at Shindevsti","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (NaN-NaN)","Elected MP","Images","01-Sep-2026",""
"Grand Total"," "," "," "," "," "," "," "," "," ","26,09,66,267"
