"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"395","Normal/Others","WS/MP113/2025-2026/225177-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","At.Hatkarwadi TQ.Puma Dist.Parbhani Construction of C.C Road  and Drain","05-Aug-2025","21-Aug-2025","2500000","Work Completed"
"396","Normal/Others","WS/MP113/2025-2026/225178-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of CC Road and RCC Drain hari Nagar under Dalitwasti","05-Aug-2025","21-Aug-2025","4999656","Work Completed"
"397","Normal/Others","WS/MP18292/2026-2027/228983-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from the house of Nagnath Parbata Nawade to the house of Shankar Nagnath Biradar at Kedardkunta Tq. Deglur Dist. Nanded","25-Aug-2025","30-Jun-2026","994343","Physical Inspection"
"398","Normal/Others","WS/MP18292/2025-2026/228984-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from house of Ramakant Mokhade to the house of Madhukar Savkar Lakhe at Markhel, Tq. Deglur, Dist. Nanded","25-Aug-2025","26-Dec-2025","999000","Physical Inspection"
"399","Normal/Others","WS/MP18292/2025-2026/228985-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from the house of Shankar Sitaram Jadhav to the Shadulla Darga and Vadikar Galli at Bembra Tq. Deglur, Dist. Nanded","25-Aug-2025","06-Mar-2026","999000","Physical Inspection"
"400","Normal/Others","WS/MP18294/2025-2026/229166-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","KHADIPAR ME GOPAL SAYAM TE NARESH PARSHURAMKAR KE NIEWAS TAK CEMENT NALI WITH COVER","26-Aug-2025","27-Nov-2025","995869","Physical Inspection"
"401","Normal/Others","WS/MP18294/2025-2026/229172-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","KHALBANDA ME PARAMPUJYA DR. BABASAHEB AMBEDKAR PRATIMA SE SHRI DINESH RAUT KE NIWAS TAK CEMENT ROAD","26-Aug-2025","27-Nov-2025","494824","Physical Inspection"
"402","Normal/Others","WS/MP18294/2025-2026/229177-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","DIGHORI MOTHI ME HIRAMAN AWACHAT SE MANOHAR KARANJEKAR KE DUKAN TAK CEMENT ROAD NIRMAN","26-Aug-2025","04-Mar-2026","998794","Physical Inspection"
"403","Normal/Others","WS/MP18290/2025-2026/229726-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Chandrakant Damodar Handore (2024-30) (2024-2030)","Elected MP","Reconstruction of Chakravati samaj parisar and providing and fixing drain passage and ladikaran in ward no 150","28-Aug-2025","28-Mar-2026","6500000","Vendor Identification"
"404","Normal/Others","WS/MP18292/2025-2026/230423-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from the house of Khemji Amru Jadhav to the House of Bhimrao Jadhav in the village Khadak Manjiri, Tq. Loha, Dist. Nanded","30-Aug-2025","16-Feb-2026","1992000","Physical Inspection"
"405","Normal/Others","WS/MP18292/2026-2027/232447-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from the house of Shivling Shivraya Bhande to Grampachayat Office of Shelgaon, Tq. Deglur, Dist. Nanded","09-Sep-2025","06-Jul-2026","994321","Physical Inspection"
"406","Normal/Others","WS/MP18286/2026-2027/234313-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","Providing and Fixing paving blocks in front Public Works Pune Yerawada Branch to Ward No. 6.","15-Sep-2025","19-Jun-2026","1000000","Physical Inspection"
"407","Normal/Others","WS/MP18286/2025-2026/234315-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","Providing and Fixing paving blocks and concreting along the well at Dr. Bandorwala Hospital Kondhwa Pune.","15-Sep-2025","27-Jan-2026","995203","Physical Inspection"
"408","Normal/Others","WS/MP18294/2026-2027/234856-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","GRAMPANCHAYAT MAJITPUR ANTARGAT NAVATOLA ME KARU MARASKOLE KE YOGRAJ PATLE KE KHET TAK CEMENT RASTA NIRMAN","17-Sep-2025","03-Apr-2026","500000","Sanction"
"409","Normal/Others","WS/MP108/2025-2026/235693-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road from House of Jayant Ingole to Prakash Ingole at Ashtoli.","20-Sep-2025","26-Feb-2026","300000","Work partially Completed"
"410","Normal/Others","WS/MP108/2025-2026/235695-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road from House of Rutvik Varhade to Sandip Ingole  at Ashtoli.","20-Sep-2025","26-Feb-2026","300000","Work Completed"
"411","Normal/Others","WS/MP108/2025-2026/235697-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road from House of Yadav Adhau to Smashanbhumi at Ashtoli.","20-Sep-2025","26-Feb-2026","300000","Work partially Completed"
"412","Normal/Others","WS/MP108/2025-2026/235701-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road from house of VIlas Adhau to House of Devidas Chandane at Taroda, MOrshi","20-Sep-2025","26-Feb-2026","700000","Work partially Completed"
"413","Normal/Others","WS/MP18292/2026-2027/237848-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from the house of Namdev Malika Ranvalkar to Cementary of Matang Community.","25-Sep-2025","06-Apr-2026","998921","Physical Inspection"
"414","Normal/Others","WS/MP18292/2026-2027/237852-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from house of Anandrao Pogare to the house of Gangadhar Ambatwad at Sonari Tq. Bhokar Dist. Nanded","25-Sep-2025","29-May-2026","995282","Work partially Completed"
"415","Normal/Others","WS/MP18292/2025-2026/241043-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of Road from Human Temple to the House of Hanmantrao Jadhav Guruji che House at Mandgi Tq. Deglur Dist. Nanded","09-Oct-2025","10-Feb-2026","497538","Physical Inspection"
"416","Normal/Others","WS/MP18292/2026-2027/243663-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from ZP Primary School to the House of Vyankat Shilekar at Arali Tq. Biloli Dist. Nanded","24-Oct-2025","18-Jun-2026","998496","Physical Inspection"
"417","Normal/Others","WS/MP18292/2026-2027/243698-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Sangamnath Temple to the House of Sayabu Mogare at Hajjapur Tq. Biloli Dist. Nanded","24-Oct-2025","18-Jun-2026","491422","Physical Inspection"
"418","Normal/Others","WS/MP18294/2026-2027/247440-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","Gram Dighori(Mothi) me Gopal Veet Kharkhana se vnyesh petrol pump tak cement rasta nirman","11-Nov-2025","15-Jul-2026","500000","Physical Inspection"
"419","Normal/Others","WS/MP18294/2026-2027/247442-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","Gram Bhanpur me Dawaniwada marg se bhanpur high School bhanpur tak cement rasta nirman","11-Nov-2025","22-Jul-2026","500000","Sanction"
"420","Normal/Others","WS/MP18422/2026-2027/249875-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Concreting of road in backward class settlement in Kikali, Taluka Wai","21-Nov-2025","30-Jun-2026","1500000","Time Estimation"
"421","Normal/Others","WS/MP18422/2025-2026/250028-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Improvement of the road leading to Panamalewadi Cemetery, Satara Taluka","22-Nov-2025","14-Jan-2026","500000","Sanction"
"422","Normal/Others","WS/MP18422/2025-2026/250090-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Construction of gutters and concreting of roads at Khandobachiwadi","23-Nov-2025","14-Jan-2026","1000000","Sanction"
"423","Normal/Others","WS/MP18422/2025-2026/250364-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Improvement of the road from Chauda Dare  Kalewasti to Balu Chavan Ghar","25-Nov-2025","14-Jan-2026","1000000","Sanction"
"424","Normal/Others","WS/MP18422/2025-2026/250365-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Concreting the road from Mukundrao Bhat house to Haridas house","25-Nov-2025","05-Jan-2026","2000000","Sanction"
"425","Normal/Others","WS/MP18422/2025-2026/250378-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Gravel and asphalting of the road from Jyotiba Temple  to Pradeep Mane house","25-Nov-2025","05-Jan-2026","1000000","Sanction"
"426","Normal/Others","WS/MP18422/2025-2026/250381-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Improvement of road under Barbiga in Khatav","25-Nov-2025","02-Jan-2026","1000000","Sanction"
"427","Normal/Others","WS/MP18422/2025-2026/250393-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Concreting of roads and installation of paver blocks in the Jotiba Temple area","25-Nov-2025","02-Jan-2026","1500000","Sanction"
"428","Normal/Others","WS/MP18422/2025-2026/250541-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Improvement of Agaswadi to Hiwarwadi road","26-Nov-2025","02-Jan-2026","1000000","Sanction"
"429","Normal/Others","WS/MP18422/2025-2026/250542-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Improving roads under Jashi","26-Nov-2025","02-Jan-2026","1000000","Physical Inspection"
"430","Normal/Others","WS/MP18422/2025-2026/250544-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Improving Palavan Road in Gangotri","26-Nov-2025","02-Jan-2026","1000000","Physical Inspection"
"431","Normal/Others","WS/MP18422/2025-2026/250575-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Improvement of the road from Dhom Dawa Canal Service Road at Bargewadi to the irrigation building at Shindevsti","26-Nov-2025","14-Jan-2026","1500000","Physical Inspection"
"432","Normal/Others","WS/MP18422/2025-2026/250581-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Concreting the road under Belewadi","26-Nov-2025","14-Jan-2026","1000000","Sanction"
"433","Normal/Others","WS/MP18422/2025-2026/250584-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Construction of gutters in Dahigaon","26-Nov-2025","14-Jan-2026","1000000","Sanction"
"434","Normal/Others","WS/MP18422/2025-2026/250593-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Concreting of internal roads in Pimpode khurd","26-Nov-2025","02-Jan-2026","1000000","Physical Inspection"
"435","Normal/Others","WS/MP18422/2025-2026/250647-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Improving the road to Gautam Sonawale house in the backward class","26-Nov-2025","14-Jan-2026","1000000","Sanction"
"436","Normal/Others","WS/MP18422/2025-2026/253511-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Road improvement from Somnath Jadhav  to Dhom Canal in Nele","11-Dec-2025","14-Jan-2026","1500000","Sanction"
"437","Normal/Others","WS/MP18422/2025-2026/253512-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Concreting the road from Dhanaji Babar house to Bharat Pawar house in Sablewadi","11-Dec-2025","14-Jan-2026","500000","Sanction"
"438","Normal/Others","WS/MP18422/2025-2026/253513-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Gravel and asphalting of the road from Kiran Pawar Sarpanch house to Kalambe Road in Kidgaon","11-Dec-2025","14-Jan-2026","1000000","Sanction"
"439","Normal/Others","WS/MP18422/2025-2026/258209-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Improving the road from the temple in Dadoli to the house of Sampatrao Dange","09-Jan-2026","02-Mar-2026","500000","Sanction"
"440","Normal/Others","WS/MP18422/2025-2026/258213-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Improvement of the access road to the Wadi at Virewadi.","09-Jan-2026","02-Mar-2026","500000","Sanction"
"441","Normal/Others","WS/MP18422/2025-2026/258220-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Concreting the road from the back road at Mahagaon to Jitendra Suresh Chavan Road","09-Jan-2026","14-Jan-2026","1000000","Sanction"
"442","Normal/Others","WS/MP18294/2026-2027/263228-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","GRAM DAGOTOLA ME NARAYAN DOYE SE KASIRAM BHANDARKAR KE NIWAS TAK CEMENT ROAD","30-Jan-2026","03-Apr-2026","700000","Sanction"
"443","Normal/Others","WS/MP113/2026-2027/269292-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","At. Dhangar Takali, Taluka.purna, District Parbhani Construction of CC Road and Drain","18-Feb-2026","11-Aug-2026","1000000","Work partially Completed"
"444","Normal/Others","WS/MP113/2026-2027/269299-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","At.Kandkhed, Taluka.purna. District Parbhani Construction of CC Road and Drain From Ganesh sabne House to Nitin Dongre House","18-Feb-2026","11-Aug-2026","1000000","Work partially Completed"
"445","Normal/Others","WS/MP113/2026-2027/269300-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","At.Kandkhed Taluka.purna, District Parbhani Construction of CC Road and Drain From Alam khan Pathan House to Prabhu Dhotare House","18-Feb-2026","11-Aug-2026","1000000","Work partially Completed"
"446","Normal/Others","WS/MP113/2026-2027/269301-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","At.Kandkhed Taluka.purna, District Parbhani Construction of CC Road and Drain From Baba Kothare House to Balaji kale House","18-Feb-2026","11-Aug-2026","1000000","Sanction"
"447","Normal/Others","WS/MP108/2026-2027/272059-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road Prajima 66 to New English School, Chande Bk","02-Mar-2026","25-Jun-2026","1000000","Sanction"
"448","Normal/Others","WS/MP108/2025-2026/272060-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road in front of Sunflexi building at IC colony Boivali","02-Mar-2026","16-Mar-2026","3000000","Vendor Identification"
"449","Normal/Others","WS/MP108/2025-2026/272061-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","construction of road Sangeen Building Kandarpada dahisar west","02-Mar-2026","16-Mar-2026","2000000","Vendor Identification"
"450","Repair and Renovation","WS/MP18289/2026-2027/275485-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Shri Milind Murli Deora (2024-30) (2024-2030)","Elected MP","dumbarization of road from crematory to temple and to Grampanchayat office in gargundi village","23-Mar-2026","24-Jun-2026","1500000","Sanction"
"451","Normal/Others","WS/MP18422/2026-2027/277772-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028)","Elected MP","Improvement of the Road leading to the cremation ground in the backward class locality at Palashi, Taluka Koregaon","08-Apr-2026","28-Jul-2026","1000000","Sanction"
"452","Normal/Others","WS/MP18290/2026-2027/287878-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Chandrakant Damodar Handore (2024-30) (2024-2030)","Elected MP","Constructions of Sewage drainage and Ladikaran near Shri Satyavinayak utkarsh Mandal, at Shivneri Nagar, Gagangiri Maharaj Marg Mankhurd","22-Jun-2026","11-Aug-2026","5030000","Sanction"
"453","Normal/Others","WS/MP113/2026-2027/145286-Construction of footpaths and pedestrian ways","Maharashtra","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Walking track / compound","03-Oct-2024","31-Jul-2026","1000000","Physical Inspection"
"454","Normal/Others","WS/MP116/2025-2026/189829-Construction of footpaths and pedestrian ways","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Near Bhandup Police Station Gavdevi Road, Bhandup (W)","07-Apr-2025","04-Mar-2026","2500000","Work partially Completed"
"455","Normal/Others","WS/MP116/2025-2026/189838-Construction of footpaths and pedestrian ways","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Near Keshav Niwas, Belekar House, Bhandarwada, Malvani Village, Malad (W).","07-Apr-2025","30-Mar-2026","2500000","Sanction"
"456","Normal/Others","WS/MP18286/2025-2026/192195-Construction of footpaths and pedestrian ways","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","Paving and Concreting at Hanumannagar Colony at ward number 11","17-Apr-2025","30-Oct-2025","1000000","Physical Inspection"
"457","Normal/Others","WS/MP116/2025-2026/194592-Construction of footpaths and pedestrian ways","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Meghwadi Jamunaabaai shinde Chawl and Gokul Niwas Chawl Jogeshwari East","26-Apr-2025","28-Mar-2026","2500000","Sanction"
"458","Normal/Others","WS/MP116/2025-2026/194593-Construction of footpaths and pedestrian ways","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Sainath Nagar Ambewadi Dahisar East","26-Apr-2025","28-Mar-2026","2500000","Sanction"
"459","Normal/Others","WS/MP18286/2025-2026/202718-Construction of footpaths and pedestrian ways","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","Ward No. 16 Installation of paving blocks at the water tank at NCC Headquarters, SB Road, Pune.","23-May-2025","19-Sep-2025","999999","Physical Inspection"
"460","Trust and Society","WS/MP18286/2026-2027/202721-Construction of footpaths and pedestrian ways","Maharashtra","SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","Installation of paver blocks for a kindergarten at Dattanagar Mohol By BHARATMATA ADIVASI PARDHI SAMAJ VA BHATAKE VIMUKTA VIKAS PRATISTHAN","23-May-2025","19-May-2026","500000","Physical Inspection"
"461","Trust and Society","WS/MP18286/2026-2027/234327-Construction of footpaths and pedestrian ways","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","To install 7000 sq ft paver blocks in Eswarapuram hostel","15-Sep-2025","26-May-2026","1000000","Physical Inspection"
"462","Trust and Society","WS/MP18286/2026-2027/238622-Construction of footpaths and pedestrian ways","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","Construction of  stone flooring at Ganga Sagar to Raigad fort , Nagarakhana","27-Sep-2025","07-Jul-2026","1000000","Physical Inspection"
"463","Normal/Others","WS/MP18286/2026-2027/241623-Construction of footpaths and pedestrian ways","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Dr. Medha Vishram Kulkarni (2024-30) (2024-2030)","Elected MP","Installation of paving blocks near Rambagh Colony Rambagh Vikas Mandal","11-Oct-2025","17-Jun-2026","1000000","Physical Inspection"
"464","Normal/Others","WS/MP116/2026-2027/286565-Construction of footpaths and pedestrian ways","Maharashtra","DHULE(DISTRICT COLLECTOR DHULE_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","District Dhule, Taluka Sakri, Village Vitai, Ward Nos. 1 & 2","17-Jun-2026","31-Jul-2026","1499000","Sanction"
"465","Normal/Others","WS/MP108/2025-2026/189917-Construction of culverts and bridges","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","construction of bridge at dattagiri maharaj temple","09-Apr-2025","06-Aug-2025","2000000","Sanction"
