"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"238","Normal/Others","WS/MP141/2024-2025/146613-Purchase of hospital equipment","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","medical equipment for BBMB hospital Talwara details attached","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","15-Apr-2025","3533480"
"239","Normal/Others","WS/MP141/2024-2025/141797-Development of playfields and sports grounds","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","for renovation of playground","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","15-Jan-2026","400000"
"240","Normal/Others","WS/MP141/2024-2025/141800-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","construction of pathway and drains","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","06-Jan-2026","100000"
"241","Normal/Others","WS/MP141/2025-2026/172986-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","streets , drainage etc at ramgrah village","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","19-Feb-2026","2000000"
"242","Normal/Others","WS/MP141/2024-2025/92593-Purchase of ambulances (Four, three and two wheelers)","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","2 ambulance for best medical treatement in jalandhar central constituency","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","05-Jan-2026","3636710"
"243","Normal/Others","WS/MP141/2024-2025/141801-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","construction of drains","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","03-Jan-2026","200000"
"244","Normal/Others","WS/MP141/2024-2025/141805-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","construction of pathway and drains","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","06-Jan-2026","200000"
"245","Normal/Others","WS/MP141/2024-2025/141802-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","renovation of cremation ground","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","13-Nov-2025","300000"
"246","Normal/Others","WS/MP141/2024-2025/138783-Development of playground","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","upgradation of playground at vill dhanowali","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2025","474507"
"247","Normal/Others","WS/MP141/2025-2026/209611-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","Providing and Fixing Interlocking Tiles After Laying of Sewer in Street No. 3A at Ranjit, Patiala","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","24-Sep-2025","500000"
"248","Normal/Others","WS/MP141/2025-2026/209612-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","Providing and Fixing Interlocking Tiles After Laying of Sewer in Street No. 3B and 8 at Ranjit Nagar, Patiala","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","24-Sep-2025","499778"
"249","Normal/Others","WS/MP141/2025-2026/209608-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","Providing and Fixing interlocking Tiles After Laying of Sewer in Street No. 2 B at Ranjit Nagar, Patiala","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","26-Sep-2025","500000"
"250","Normal/Others","WS/MP141/2025-2026/209605-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","Construction of Street No. 1,2 and 3 with WBM After Laying of Sewer in Ranjit Nagar, Patiala","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","26-Sep-2025","499653"
"251","Normal/Others","WS/MP141/2025-2026/209606-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","Construction of Street No. 4,5,6 and 7 with WBM After Laying of Sewer and Providing and Fxing interlocking Tiles After Laying of Sewer in Street No. 4 at Ranjit Nagar, Patiala","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","26-Sep-2025","500000"
"252","Normal/Others","WS/MP141/2025-2026/209610-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","Providing and Fixing Interlocking Tiles After Laying of Sewer in Street No. 7 at Ranjit Nagar, Patiala","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","26-Sep-2025","499999"
"253","Normal/Others","WS/MP141/2025-2026/209607-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","Providing and Fixing Interlocking Tiles After Laying of Sewer in Street No 2A at Ranjit Nagar Patiala","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","26-Sep-2025","499692"
"254","Normal/Others","WS/MP141/2025-2026/209613-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","providing and fixing interlock tiles after laying of sewer in street no 5A and 5B at ranjit nagar patiala","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","26-Sep-2025","500000"
"255","Normal/Others","WS/MP141/2025-2026/209614-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","Providing and Fixing Interlocking Tiles After Laying of Sewer in Street No. 1 at Ranjit Nagar, Patiala","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","26-Sep-2025","500000"
"256","Normal/Others","WS/MP141/2025-2026/192030-Construction of toilet blocks","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Construction of toilet at Fenton Ganj Girls Senior Secondary School jalandhar","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","09-Mar-2026","476576"
"257","Normal/Others","WS/MP141/2025-2026/213569-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","construction of road","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","475848"
"258","Normal/Others","WS/MP141/2025-2026/209609-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","r Providing and Fixing Interlocking Tiles After Laying of Sewer in Street No. 2C and 6 at Ranjit Nagar, Patiala","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","26-Sep-2025","500000"
"259","Normal/Others","WS/MP141/2025-2026/192029-Development of playground","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Development of playground at sai dass school jalandhar","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","11-Jan-2026","478289"
"260","Normal/Others","WS/MP141/2025-2026/213621-Lighting of public spaces","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","solar lights","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","29-Aug-2025","200000"
"261","Normal/Others","WS/MP141/2025-2026/213622-Construction of community centers and community halls","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","street and dain","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","02-Sep-2025","200000"
"262","Normal/Others","WS/MP141/2025-2026/230735-Purchase of motor boats for flood and cyclone prone areas","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","for rescue motor boat in emergency at Hussainpur Bulle block sultanpur","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","10-Sep-2025","577500"
"263","Normal/Others","WS/MP141/2025-2026/229193-Development of playfields and sports grounds","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Supply of Black soil for Burlton Park Cricket Stadium , jalandhar","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","10-Nov-2025","478368"
"264","Normal/Others","WS/MP141/2025-2026/230796-Purchase of mobile water tankers","Punjab","AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA)","water tanker , fogging machines and gensets for flood  affected villages to 100 villages in Dist Amritsar","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","13-Feb-2026","806800"
"265","Normal/Others","WS/MP141/2025-2026/213625-Construction of community centers and community halls","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","street and drain","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","31-Oct-2025","200000"
"266","Normal/Others","WS/MP141/2025-2026/226321-Purchase of IT systems, including hardware and software for educational purposes","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","for provinding smart pannel school of eminence ladowali road jalandhar","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","19-Dec-2025","135000"
"267","Normal/Others","WS/MP141/2025-2026/213253-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","street and drainage","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","04-Feb-2026","200000"
"268","Normal/Others","WS/MP141/2025-2026/226279-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","for street and drain","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","31-Dec-2025","200000"
"269","Normal/Others","WS/MP141/2025-2026/230733-Purchase of motor boats for flood and cyclone prone areas","Punjab","GURDASPUR(DEPUTY COMMISSIONER GURDASPUR_IDA)","for rescue motor boat in emergency at mukaura pattan block dinanagar","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","19-Dec-2025","577500"
"270","Normal/Others","WS/MP141/2025-2026/230734-Purchase of motor boats for flood and cyclone prone areas","Punjab","GURDASPUR(DEPUTY COMMISSIONER GURDASPUR_IDA)","for rescue motor boat in emergency Gania Ke Bet  Block Dera Baba Nanak","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","19-Dec-2025","577500"
"271","Normal/Others","WS/MP141/2025-2026/192026-Development of playground","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Development of playground at Ground govt primary smart school ,chowk kalan","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","09-Mar-2026","939781"
"272","Normal/Others","WS/MP141/2025-2026/213241-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","street and drain","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","15-Jan-2026","200000"
"273","Normal/Others","WS/MP141/2025-2026/227819-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","boundry walls at SC cremation centre and interlock tiles at akbarpur village","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","19-Feb-2026","499952"
"274","Normal/Others","WS/MP141/2025-2026/227820-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","roads and drainage at akbarpur village","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","19-Feb-2026","499974"
"275","Normal/Others","WS/MP141/2025-2026/227817-Construction of community centers and community halls","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","panchyat ghr di usari at akbarpur village","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","19-Feb-2026","200000"
"276","Normal/Others","WS/MP141/2025-2026/184362-Street lights","Punjab","AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA)","150 street lights for jandiala guru","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","10-Mar-2026","1397942"
"277","Normal/Others","WS/MP141/2025-2026/213249-Construction of community centers and community halls","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Construction of bus stand","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","04-Feb-2026","100000"
"278","Normal/Others","WS/MP141/2024-2025/141798-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","for renovation of cremation ground","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","27-Jan-2026","200000"
"279","Normal/Others","WS/MP141/2024-2025/141804-Development of playfields and sports grounds","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","renovation of sports park","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","20-Feb-2026","200000"
"280","Normal/Others","WS/MP141/2025-2026/230736-Purchase of motor boats for flood and cyclone prone areas","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","for rescue motor boat in emergency at Bandala (328)Firozpur","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","27-Jul-2026","577500"
"281","Normal/Others","WS/MP141/2025-2026/213245-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","const of shamshanghat","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","16-Feb-2026","200000"
"282","Normal/Others","WS/MP141/2025-2026/230738-Purchase of motor boats for flood and cyclone prone areas","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","for rescue motor boat in emergency at habib ke block firozpur","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","27-Jul-2026","577500"
"283","Normal/Others","WS/MP141/2025-2026/230737-Purchase of motor boats for flood and cyclone prone areas","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","for rescue motor boat in emergency at Kale Ke Hithar distt firozpur","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","27-Jul-2026","577500"
"284","Normal/Others","WS/MP234/2024-2025/134594-Development of playfields and sports grounds","Punjab","S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA)","Fencing and Benches","Shri Raghav Chadha (2022-28) (NaN-NaN)","Elected MP","N/A","09-Oct-2025","764000"
"285","Normal/Others","WS/MP234/2024-2025/134200-Development of playfields and sports grounds","Punjab","S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA)","Fencing and Benches","Shri Raghav Chadha (2022-28) (NaN-NaN)","Elected MP","Images","25-Dec-2024","681701"
"286","Normal/Others","WS/MP234/2024-2025/134199-Development of playfields and sports grounds","Punjab","S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA)","Construction of Volleyball Court","Shri Raghav Chadha (2022-28) (NaN-NaN)","Elected MP","Images","25-Dec-2024","686677"
"287","Normal/Others","WS/MP234/2025-2026/231139-Purchase of mobile sanitation equipment","Punjab","AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA)","Procurement of jcb machine,tractor trolly, mud loader for desilting sand depositeon agricultural land and other affected areas in flood hit villages.","Shri Raghav Chadha (2022-28) (NaN-NaN)","Elected MP","Images","07-Nov-2025","4954000"
"288","N/A","WS/MP235/2023-2024/22269-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","MUNGELI(Collector Mungeli_IDA)","Support to Gram Panchayat Kumhrauli for construction of road in Mukhya Basti of this Gram Panchayat","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","03-Jul-2024","499523"
"289","Normal/Others","WS/MP235/2024-2025/133903-Purchase of motor boats for flood and cyclone prone areas","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","For Water Boat for the flood affected village Panchayat Pharuwala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","N/A","13-Sep-2024","1000000"
"290","Normal/Others","WS/MP235/2024-2025/133732-Purchase of motor boats for flood and cyclone prone areas","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Water boat for Village (Gram Panchayat) - Darveshe Ka (Palha Megha)","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","N/A","04-Dec-2024","1000000"
"291","Normal/Others","WS/MP235/2024-2025/147796-Providing supply pipelines for drinking water","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Augmentation of  Water Supply Scheme at Village Fatehgarh Sabrah, Block- Makhu,  District- Ferozepur , Punjab","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","N/A","13-Mar-2026","2333446"
"292","Normal/Others","WS/MP235/2024-2025/144007-Street lights","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation and functioning of street lights at Gram Panchayat – Fatehgarh Sabrah, Block- Makhu,  District- Ferozepur , Punjab","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","N/A","06-Feb-2026","3170000"
"293","Normal/Others","WS/MP235/2024-2025/144004-Street lights","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation and functioning of street lights at Gram Panchayat – Jhok Harihar, Block- Ferozepur,  District- Ferozepur , Punjab","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","N/A","31-Mar-2026","5007321"
"294","Normal/Others","WS/MP235/2025-2026/205908-Providing CCTV camera system for security of public areas","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of CCTV cameras in urban towns of Ferozepur District with CCTV Camera Go-Live Project (BSNL)","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","N/A","03-Oct-2025","19523289"
"295","Trust and Society","WS/MP235/2025-2026/244123-Construction of rooms and halls in school and colleges","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Classroom and Interlok Tile at Shaheed Bhagat Singh Model School Village Bhane Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","N/A","01-Jan-2026","500000"
"296","Repair and Renovation","WS/MP235/2025-2026/244112-Construction of rooms and halls in school and colleges","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Repair of Classroom, Toilets and Boundary Wall at Govt. Primary School Dhira Ghara","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","N/A","13-Mar-2026","348415"
"297","Repair and Renovation","WS/MP235/2025-2026/244114-Construction of rooms and halls in school and colleges","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Repair of School Building of Govt. Primary School Ale wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","N/A","16-Mar-2026","343045"
"298","Repair and Renovation","WS/MP235/2025-2026/244115-Construction of rooms and halls in school and colleges","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Repair of Classroom and Toilets at Govt. Primary School Tendi Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","N/A","13-Mar-2026","131700"
"299","Repair and Renovation","WS/MP235/2025-2026/244116-Construction of rooms and halls in school and colleges","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Repair of Classroom and Toilets at Govt. Primary School Nihale wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","N/A","13-Mar-2026","171300"
"300","Repair and Renovation","WS/MP235/2025-2026/244117-Construction of rooms and halls in school and colleges","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Repair of Classroom and Kitchen at Govt. Primary School Kamal Wala 38","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","N/A","13-Mar-2026","289885"
"301","Normal/Others","WS/MP235/2025-2026/244120-Construction of boundary walls of existing public and community buildings","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Boundary Wall at  Govt. Primary School Bhakhra","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","N/A","11-Mar-2026","300000"
"302","Repair and Renovation","WS/MP235/2025-2026/244121-Construction of rooms and halls in school and colleges","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Repair of Classroom at Govt. primary School Kalu Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","N/A","13-Mar-2026","15200"
"303","Normal/Others","WS/MP235/2025-2026/244990-Installing tube-wells and borewells","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Drinking Water Facility with Submersible at Govt. Primary School Chakkian","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","N/A","07-Apr-2026","182600"
"304","Normal/Others","WS/MP235/2025-2026/244991-Security gates in streets/public place for safety purpose","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Main gate at Govt. Primary School Kamal Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","200000"
"305","Normal/Others","WS/MP235/2025-2026/244992-Setting up of kitchen and pantries","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Kitchen Shed at Govt. Primary School Mahalam","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","N/A","13-Mar-2026","70000"
"306","Repair and Renovation","WS/MP235/2025-2026/244113-Construction of rooms and halls in school and colleges","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Repair of Classroom at Govt. Primary School Aarzi sabrah","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","N/A","16-Mar-2026","41400"
"307","Normal/Others","WS/MP235/2025-2026/241413-Providing drains and gutters for public drainage","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","To Lay Sewar Connection at Village  Bassi Maroof Saila Naya Ghar","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","21-Apr-2026","300000"
"308","Normal/Others","WS/MP235/2025-2026/241412-Providing drains and gutters for public drainage","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","To lay Sewar Connection at Village Bhagowal","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","20-Jan-2026","400000"
"309","Normal/Others","WS/MP235/2025-2026/263620-Installing tube-wells and borewells","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Drinking Water Facility with Submersible at Govt. Primary School Chamb","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","182600"
"310","Repair and Renovation","WS/MP235/2025-2026/263619-Construction of toilet blocks","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Repair of Toilets at Govt. Primary School Chamb","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","50000"
"311","Normal/Others","WS/MP235/2025-2026/263618-Setting up of kitchen and pantries","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Kitchan Shed at Govt. Primary School Chamb","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","270000"
"312","Repair and Renovation","WS/MP235/2025-2026/263622-Construction of rooms and halls in school and colleges","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Repair of School Building at Govt. Primary School Mour Kussu Walla","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","202200"
"313","Normal/Others","WS/MP235/2025-2026/263626-Installing tube-wells and borewells","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of Drinking Water Facility with Submersible at Govt. Primary School Dhandian","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","182600"
"314","Normal/Others","WS/MP235/2025-2026/263625-Setting up of kitchen and pantries","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Kitchan Shed at Govt. Middal School Betu Qudim","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","270000"
"315","Normal/Others","WS/MP235/2025-2026/263623-Setting up of kitchen and pantries","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Kitchan Shed at Govt. Primary School Karma","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","270000"
"316","Normal/Others","WS/MP235/2025-2026/263628-Installing community drinking water plants","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Installation of RO System at Govt. Sen. Sec. School Mallan Wala Khas","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","14-Jul-2026","152000"
"317","Repair and Renovation","WS/MP235/2025-2026/263627-Construction of rooms and halls in school and colleges","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Repair of Floor at Govt. Primary School Dhandian","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","48000"
"318","Normal/Others","WS/MP235/2025-2026/263629-Setting up of kitchen and pantries","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Kitchan Shed at Govt. Primary School Maur Kussu Wala","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","270000"
"319","Normal/Others","WS/MP235/2025-2026/263624-Setting up of kitchen and pantries","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Const. of Kitchan Shed at Govt. Primary School Mohan Ke Hithar","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","270000"
"320","Repair and Renovation","WS/MP235/2025-2026/263617-Construction of rooms and halls in school and colleges","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Repair of Classroom aand Toiltes at Govt. Primary School Killi Nau Abad","Dr. Sandeep Kumar Pathak (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","386300"
