"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"189","Normal/Others","WS/MP18304/2024-2025/135464-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Community Bhawan at Saryain G P Karian Dev. Block Mehla Distt. Chamba (HP)","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","30-Nov-2024","400000"
"190","Normal/Others","WS/MP18304/2024-2025/146817-Development of playground","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","construction work of Development of playground","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","06-Mar-2025","200000"
"191","Normal/Others","WS/MP18304/2024-2025/147845-Purchase of immovable sports equipment","Himachal Pradesh","MANDI(DEPUTY COMMISSIONER MANDI_IDA)","Purchase of immovable sports equipment   (Corrigendum)","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","27-Mar-2025","100000"
"192","Normal/Others","WS/MP18304/2024-2025/147846-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Himachal Pradesh","MANDI(DEPUTY COMMISSIONER MANDI_IDA)","Construction of work Crematorium or structure on burial","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","28-Mar-2025","300000"
"193","Normal/Others","WS/MP18304/2024-2025/146839-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","construction work of Link Road","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","21-Jan-2026","199500"
"194","Normal/Others","WS/MP18304/2024-2025/147889-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Construction Work of Link Roads And pathways","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","19-Jul-2025","400000"
"195","Normal/Others","WS/MP18304/2024-2025/146841-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","construction work of Approach Road","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","11-Dec-2025","500000"
"196","Normal/Others","WS/MP18304/2024-2025/156275-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Street Lights","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","20-Jan-2026","292215"
"197","Normal/Others","WS/MP18304/2024-2025/157339-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Links Road and Pathways","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","03-Apr-2025","150000"
"198","Normal/Others","WS/MP18304/2024-2025/157333-Construction of rooms and halls in school and colleges","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Rooms","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","04-Jun-2025","300000"
"199","Normal/Others","WS/MP18304/2024-2025/146808-Construction of public libraries and reading rooms","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","construction work of Rooms","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","10-Jun-2025","500000"
"200","Normal/Others","WS/MP18304/2024-2025/157345-Construction of bus-sheds or bus-stops","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Bus sheds","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","28-Jan-2026","150000"
"201","Normal/Others","WS/MP18304/2024-2025/157334-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Construction of Flood Control embankments","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","16-Apr-2025","298352"
"202","Normal/Others","WS/MP18304/2024-2025/157341-Construction of culverts and bridges","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Bridge","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","15-May-2025","200000"
"203","Normal/Others","WS/MP18304/2024-2025/157344-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Flood Control embankments","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","03-Apr-2025","150000"
"204","Normal/Others","WS/MP18304/2024-2025/134277-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Construction of Road, Souling & Boundary Wall Out Dalog link road GP Nehol","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","12-Dec-2025","500000"
"205","Normal/Others","WS/MP18304/2024-2025/146819-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","construction work of Pucca Pathway’s","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","04-Jun-2025","199966"
"206","Normal/Others","WS/MP18304/2024-2025/159041-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Flood Control embankments","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","10-Jun-2025","200000"
"207","Normal/Others","WS/MP18304/2024-2025/146881-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","work of Solar Street lights","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","21-Jan-2026","241395"
"208","Normal/Others","WS/MP18304/2024-2025/146882-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","work of Solar Street lights","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","21-Jan-2026","241395"
"209","Normal/Others","WS/MP18304/2024-2025/146883-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","work of Solar Street lights","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","25-Feb-2026","245265"
"210","Normal/Others","WS/MP18304/2024-2025/146884-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","work of Solar Street lights","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","20-Jan-2026","241395"
"211","Normal/Others","WS/MP18304/2024-2025/138650-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Shamshan Ghat along with Path at near Ravi River Sultanpur Tehsil and Distt. Chamba (HP)","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","26-Jul-2025","500000"
"212","Normal/Others","WS/MP18304/2024-2025/146827-Development of playground","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","construction work of Development of playground","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","11-Aug-2025","200000"
"213","Normal/Others","WS/MP18304/2024-2025/139886-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","construction work of   path/Drain Main Road to kakian","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","11-Mar-2026","100000"
"214","Normal/Others","WS/MP18304/2024-2025/146836-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","construction work of Link Road","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","17-Nov-2025","199870"
"215","Normal/Others","WS/MP18304/2024-2025/157348-Construction of culverts and bridges","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Culverts and Bridge","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","16-Oct-2025","200000"
"216","Normal/Others","WS/MP18304/2024-2025/146829-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","construction work of Pucca Pathway’s","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","06-Mar-2026","150000"
"217","Normal/Others","WS/MP18304/2024-2025/146816-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","construction work of Roads","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","19-Nov-2025","199800"
"218","Normal/Others","WS/MP18304/2024-2025/156125-Development of playfields and sports grounds","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Development of playfields and sports ground","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","24-Oct-2025","100000"
"219","Normal/Others","WS/MP18304/2024-2025/139898-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","construction work of  Relling Path Rajindu To Taleran","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","29-Aug-2025","50000"
"220","Normal/Others","WS/MP18304/2024-2025/157364-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Links Road and Pathways","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","17-Nov-2025","149933"
"221","Normal/Others","WS/MP18304/2024-2025/146876-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","construction work of Link Road","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","05-Aug-2025","300000"
"222","Normal/Others","WS/MP18304/2024-2025/156272-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Construction of Link Road and Pathways","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","17-Apr-2026","299922"
"223","Normal/Others","WS/MP18304/2024-2025/156144-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KULLU(DEPUTY COMMISSIONER KULLU_IDA)","Construction of Link Road and pathway","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","01-Apr-2026","500000"
"224","Normal/Others","WS/MP18304/2024-2025/156145-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KULLU(DEPUTY COMMISSIONER KULLU_IDA)","Construction of Link Flood control embankments'","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","01-Apr-2026","499684"
"225","Normal/Others","WS/MP18304/2024-2025/157342-Construction of public irrigation facilities","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Public irrigation facilities","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","19-Dec-2025","100000"
"226","Normal/Others","WS/MP18304/2024-2025/156138-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","construction of link road and pathway","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","19-Nov-2025","100000"
"227","Normal/Others","WS/MP18304/2024-2025/146852-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","UNA(DEPUTY COMMISSIOENR UNA_IDA)","construction work of Link Road","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","09-Jan-2026","30000"
"228","Normal/Others","WS/MP18304/2024-2025/146850-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","UNA(DEPUTY COMMISSIOENR UNA_IDA)","construction work of Link Road","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","09-Jan-2026","50000"
"229","Normal/Others","WS/MP18304/2024-2025/146849-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","UNA(DEPUTY COMMISSIOENR UNA_IDA)","construction work of Link Road","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","09-Jan-2026","50000"
"230","Normal/Others","WS/MP18304/2024-2025/146848-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","UNA(DEPUTY COMMISSIOENR UNA_IDA)","construction work of Link Road","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","09-Jan-2026","150000"
"231","Normal/Others","WS/MP18304/2024-2025/184479-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Construction of road Mehli Shoghi Junga Sadhupul Road KM 12 375 to 48 925","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","10-Nov-2025","2500000"
"232","Normal/Others","WS/MP18304/2024-2025/146871-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","construction work of Link Roads And pathways","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","28-Jan-2026","200000"
"233","Normal/Others","WS/MP18304/2024-2025/157367-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Links Road and Pathways","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","19-Feb-2026","200000"
"234","Normal/Others","WS/MP18304/2024-2025/172142-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","BILASPUR(DEPUTY COMMISSIONER, BILASPUR)","Construction of Link Road and pathways","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","11-Mar-2026","250000"
"235","Normal/Others","WS/MP18304/2024-2025/156268-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Construction of Ambulance Road, Saraj talai to Vill. Karyal including Boundary wall","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","12-Dec-2025","200000"
"236","Normal/Others","WS/MP18304/2024-2025/156278-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Construction of Ambulance Road, Plaina to Vill. Domehar including Boundary wall","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","12-Dec-2025","200000"
"237","Normal/Others","WS/MP18304/2024-2025/139884-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","construction work of  Ambulance Road Vill. Dharapda","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","24-Oct-2025","50000"
"238","Normal/Others","WS/MP18304/2025-2026/172611-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Samparak marg from main road towards Rasalo Devi House at vill Pandwin","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","19-Feb-2026","300000"
"239","Normal/Others","WS/MP18304/2025-2026/172572-Construction of culverts and bridges","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction of culverts and bridges","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","19-Feb-2026","500000"
"240","Normal/Others","WS/MP18304/2025-2026/172610-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction of link roads and pathways","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","20-Feb-2026","500000"
"241","Normal/Others","WS/MP18304/2024-2025/172148-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","BILASPUR(DEPUTY COMMISSIONER, BILASPUR)","Construction of Link Road and pathways","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","11-Mar-2026","250000"
"242","Normal/Others","WS/MP18304/2024-2025/172152-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","BILASPUR(DEPUTY COMMISSIONER, BILASPUR)","Construction of Link Road and pathways","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","11-Mar-2026","250000"
"243","Normal/Others","WS/MP18304/2024-2025/172153-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","BILASPUR(DEPUTY COMMISSIONER, BILASPUR)","Construction of Link Road and pathways","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","11-Mar-2026","250000"
"244","Normal/Others","WS/MP18304/2025-2026/156147-Construction of footpaths and pedestrian ways","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Link footpaths and pedestrian ways","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","17-Apr-2026","299691"
"245","Normal/Others","WS/MP18304/2024-2025/159034-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Community Hall","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","07-Feb-2026","299513"
"246","Normal/Others","WS/MP18304/2025-2026/156135-Installing tube-wells and borewells","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Installing tube-wells and borewells","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","23-Apr-2026","100000"
"247","Normal/Others","WS/MP18304/2025-2026/190144-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of amulance road links road to pukhri dev block mehla","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","27-Oct-2025","200000"
"248","Normal/Others","WS/MP18304/2025-2026/190406-Construction of footpaths and pedestrian ways","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Footpath and pedestrian ways Faati to Likhruien","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","17-Nov-2025","100000"
"249","Normal/Others","WS/MP18304/2025-2026/190407-Construction of footpaths and pedestrian ways","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Footpath and pedestrian ways Kauu to GPS Gagla","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","19-Dec-2025","100000"
"250","Normal/Others","WS/MP18304/2025-2026/147624-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction Work of Link Road","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","10-Jun-2025","199000"
"251","Normal/Others","WS/MP18304/2025-2026/172573-Construction of culverts and bridges","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction of culverts and bridges","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","23-Jan-2026","500000"
"252","Normal/Others","WS/MP18304/2025-2026/172861-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Community Hall","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","11-Feb-2026","200000"
"253","Normal/Others","WS/MP18304/2025-2026/195740-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Road and Pathway From gaglethi to chhoti","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","17-Nov-2025","200000"
"254","Normal/Others","WS/MP18304/2025-2026/195840-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Pucca Path Main Road to Nursery","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","28-Jan-2026","200000"
"255","Normal/Others","WS/MP18304/2025-2026/195842-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Pucca Path Main road to Upper Guwad","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","28-Jan-2026","200000"
"256","Normal/Others","WS/MP18304/2025-2026/156136-Installing tube-wells and borewells","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Installing tube-wells and borewells","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","23-Apr-2026","100000"
"257","Normal/Others","WS/MP18304/2025-2026/190150-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Construction of flood cntrol embankment from mauja badhaiya dev block mashobra","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","11-Dec-2025","200000"
"258","Normal/Others","WS/MP18304/2025-2026/190413-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Construction of Flood control embankment  Bhattakufer koti to khashra no 19 Mauja Chakrayal","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","11-Dec-2025","300000"
"259","Normal/Others","WS/MP18304/2025-2026/146831-Street lights","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","construction work of Street Lights","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","13-Feb-2026","190575"
"260","Normal/Others","WS/MP18304/2025-2026/157359-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Flood Control embankments","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","28-Jan-2026","149884"
"261","Normal/Others","WS/MP18304/2025-2026/190122-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Pacca Path From Badangi to ghs Tarale","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","20-Mar-2026","100000"
"262","Normal/Others","WS/MP18304/2025-2026/190142-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of pacca pathway form kalsubai to ukhreli gp Janghi dev block mehla","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","08-Apr-2026","200000"
"263","Normal/Others","WS/MP18304/2025-2026/190145-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Pacca path from  main road to Panihar kalsubai dev block mehla","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","20-Mar-2026","200000"
"264","Normal/Others","WS/MP18304/2025-2026/195729-Lighting of public spaces","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Lightning of public spaces (High mast light tower) Shri Shyam Lal House","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","15-Nov-2025","240000"
"265","Normal/Others","WS/MP18304/2025-2026/189994-Street lights","Himachal Pradesh","UNA(DEPUTY COMMISSIOENR UNA_IDA)","Number of 6, Solar Light, GP Kalruhi, Dev. Block. Amb","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","31-Aug-2026","93000"
"266","Normal/Others","WS/MP18304/2025-2026/190006-Street lights","Himachal Pradesh","UNA(DEPUTY COMMISSIOENR UNA_IDA)","Number of 7, Solar Light, GP Shiv bari, Dev. Block Gagret","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","31-Aug-2026","108500"
"267","Normal/Others","WS/MP18304/2025-2026/172612-Construction of community centers and community halls","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Mahila mandal Bhawan at vill  Sai Brahmna GP Dhalot","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","23-Jan-2026","200000"
"268","Normal/Others","WS/MP18304/2025-2026/190416-Development of playfields and sports grounds","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Development of playfields and sports ground Playground at Kharal","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","12-Feb-2026","300000"
"269","Normal/Others","WS/MP18304/2025-2026/206695-Development of playfields and sports grounds","Himachal Pradesh","MANDI(DEPUTY COMMISSIONER MANDI_IDA)","Construction of play ground","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","05-Sep-2025","150000"
"270","Normal/Others","WS/MP18304/2025-2026/195837-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Ambulance Road Main Road Badi Dehra to Ghuyali","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","17-Nov-2025","199800"
"271","Normal/Others","WS/MP18304/2025-2026/203127-Providing drains and gutters for public drainage","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Drain Nali Sock pit near panchayat ghar","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","28-Jan-2026","200000"
"272","Normal/Others","WS/MP18304/2024-2025/139883-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","construction work of Pucca Path  Burji to vill. lower Uteep","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","28-Jan-2026","100000"
"273","Normal/Others","WS/MP18304/2025-2026/147628-Construction of culverts and bridges","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","construction work of Culverts and Bridges","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","17-Apr-2026","150000"
"274","Normal/Others","WS/MP18304/2025-2026/196135-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Pucca Path Village Khaniyaru","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","02-Mar-2026","149817"
"275","Normal/Others","WS/MP18304/2025-2026/196134-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Pucca Path Bhamrota in GP Chilbangla","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","02-Mar-2026","149066"
