"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"212","Normal/Others","WS/MP148/2024-2025/156292-Installing hand pumps","Rajasthan","DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA)","Installing hand pumps at Baghel Basti, Village - Aam Ka Pura, Dist. - Dholpur","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2026","109993"
"213","Normal/Others","WS/MP148/2024-2025/133154-Construction of community centers and community halls","Rajasthan","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Construction of Hall, 4 Rooms, Lobby, Men & Women Toilets & Kitchen in Jat Community Center, Khanori Road Bypass, Near Sirta Road, Munucipal Council (MC) kaithal","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","N/A","03-Apr-2025","2185411"
"214","Normal/Others","WS/MP148/2024-2025/156298-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Balotra(DISTRICT COLLECTOR Balotra_IDA)","Construction of CC Block Road at Cremation Grond, Village - Pachpadra, Dist. - Balotra","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","28-Aug-2025","994499"
"215","Normal/Others","WS/MP148/2024-2025/136501-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA)","Construction of interlock road in Mustaq Bhai & Nawab Bhai's street in front of abid Tea store near the old Post Office at Village - Islampur, Panchayat Samiti Jhunjhunun","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","N/A","13-Jan-2026","467607"
"216","Normal/Others","WS/MP148/2024-2025/136503-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA)","Construction work of interlock Road from Bajranglal Nirmal's house towards Shakeel Bhisti's house at ward no. - 27, village - Sultana.","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","19-May-2025","176104"
"217","Normal/Others","WS/MP148/2024-2025/136507-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA)","Construction work of interlock road from Umardin Bhisti's house towards Chirawa Road at ward no. - 27, Village - Sultana","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","25-May-2025","255507"
"218","Normal/Others","WS/MP148/2024-2025/137158-Installing tube-wells and borewells","Rajasthan","Neem Ka Thana(DISTRICT COLLECTOR Neem Ka Thana_IDA)","Single Phase tube well construction with electric connection at SC/ST Mohalla, Dayal Ki Nangal Village","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","29-Jul-2026","479788"
"219","Normal/Others","WS/MP148/2024-2025/135239-Construction of rooms and halls in school and colleges","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Construction Work of CC Block at Prayer Place, Govt. Higher Secondary School, Banathala","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","18-Jul-2025","979013"
"220","Normal/Others","WS/MP148/2024-2025/160667-Construction of community centers and community halls","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Construction of Community Centre at Meghwal Muhalla (Khasra No. - 1319, Rakba 0.2400), Village - Bathoth, Dist. - Sikar","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","23-Jul-2026","1177681"
"221","Normal/Others","WS/MP148/2025-2026/220271-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Rajasthan","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Construction of Boundary Wall at Community Cremation Centre of Yogi Samaj, Parla Khalsa Gram Panchayt","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","N/A","06-Feb-2026","850053"
"222","Normal/Others","WS/MP148/2025-2026/230191-Development of playground","Rajasthan","BIKANER(DISTRICT COLLECTOR BIKANER_IDA)","Devlopment of Playground at Govt. Senior Secondary School, Bandhra","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","04-Feb-2026","1498080"
"223","Normal/Others","WS/MP148/2025-2026/207111-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA)","Construction of interlocking road at Cremation Centre, Bhutedi Jori, Village Prithvipura","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","18-Dec-2025","998000"
"224","Normal/Others","WS/MP148/2024-2025/156307-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Constructon of Reading Room (Vachnalay Kaksha) at Shri Deeparam/Alsaram Meghal Bas, Village - Ridawa, Dist. - Jaisalmer","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","N/A","25-Mar-2026","979094"
"225","Normal/Others","WS/MP148/2025-2026/200138-Construction of public libraries and reading rooms","Rajasthan","BIKANER(DISTRICT COLLECTOR BIKANER_IDA)","Construction of Public Library Building at Panchayat Land at Gram Panchayat Udai Ramsar, Dist. - Bikaner","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","25-Feb-2026","1500000"
"226","Normal/Others","WS/MP148/2025-2026/212366-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","HANUMANGARH(DISTRICT COLLECTOR HANUMANGARH_IDA)","Construction of Interlocking Road with drainage from Lichiram Sharma to Raghuveer Sharma residence onwards at ward no. - 6, Phephana Village (1 Knn)","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","15-Jan-2026","538125"
"227","Normal/Others","WS/MP148/2025-2026/234299-Construction of common work sheds/ common covered sitting area","Rajasthan","BIKANER(DISTRICT COLLECTOR BIKANER_IDA)","Construction of Tin Shed infront of Community Centre at Phulasar Bara Village","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","30-Jan-2026","1499440"
"228","Normal/Others","WS/MP148/2024-2025/160622-Construction of common work sheds/ common covered sitting area","Rajasthan","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Construction of Public Shed at Panchayt Land of Manas Patti Gram Panchayt, Village - Manas, Dist. - Kaithal","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","N/A","08-Dec-2025","459233"
"229","Normal/Others","WS/MP148/2024-2025/133918-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Construction Work of Cement Concrete (CC) Road from Khati's house toward Ballupura Road at Bajyawas, Dist. - Sikar","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","29-Jul-2026","914751"
"230","Normal/Others","WS/MP148/2025-2026/207159-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA)","Construction of CC and Interlocking Road from RHC to Jagatpura onwards at Chatarpura","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","18-Dec-2025","998000"
"231","Normal/Others","WS/MP148/2025-2026/212348-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","HANUMANGARH(DISTRICT COLLECTOR HANUMANGARH_IDA)","Construction of Interlocking Road with drainage system from Doctor Sikander House to Satpal fauji Residence onwards at ward no. - 6, Phephana Village (1 Knn)","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","20-Mar-2026","892212"
"232","Normal/Others","WS/MP148/2025-2026/234934-Construction of rooms and halls in school and colleges","Rajasthan","HANUMANGARH(DISTRICT COLLECTOR HANUMANGARH_IDA)","Construction work of One Room Veranda in Government Higher Secondary School at 22 Ag","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","07-Aug-2026","798359"
"233","Normal/Others","WS/MP148/2025-2026/234894-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","Construction of CC Interlocking Tiles Road from Chetram Jatav House to Nadbai Road onwards at Sikrori Village","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","21-Apr-2026","494209"
"234","Normal/Others","WS/MP148/2025-2026/234889-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","Construction of CC Interlocking Tiles Road from Dindayal Master Nauhre to Sikrora onwards at Sikrori Village","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","21-Apr-2026","992250"
"235","Normal/Others","WS/MP148/2024-2025/158701-Construction of public toilets and bathrooms","Rajasthan","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Construction of toilet and bathroom of Ravidasiya Chopal at Panchayt lanf of Naina Village","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","N/A","15-Apr-2026","168720"
"236","Normal/Others","WS/MP148/2024-2025/158710-Construction of additional rooms and halls in the existing public and community building","Rajasthan","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Construction of One Room of Balmiki Chopal at Ward No. - 5, Khurana Road, Kaithal","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","29-Jan-2026","338615"
"237","Normal/Others","WS/MP148/2024-2025/158709-Construction of additional rooms and halls in the existing public and community building","Rajasthan","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Construction of rooms and halls of  Ravidasiya Dharmshala at ward no- 5, Khurana road, Kaithal","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","29-Jan-2026","794402"
"238","Normal/Others","WS/MP148/2025-2026/236499-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","ALWAR(DISTRICT COLLECTOR ALWAR_IDA)","Construction of CC Interlocking Tiles Road from Bangan Ka Nagla to Samunchi Village onwards at Bangan Ka Nagla Village","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","30-Jan-2026","995296"
"239","Normal/Others","WS/MP148/2025-2026/234852-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","Construction of CC Interlocking Tiles Road with drainage from school to centre road onwards at Satyapura Rundh Helak Bari Village","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","14-Apr-2026","499098"
"240","Normal/Others","WS/MP148/2024-2025/158702-Construction of community centers and community halls","Rajasthan","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Construction of Dharmshala Communiti Centre/Halls at ward no. - 2, Mata Gate, Kaithal","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","21-Feb-2026","500000"
"241","Normal/Others","WS/MP148/2025-2026/234849-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","Construction of CC Interlocking Tiles Road with drainage from chauraha to Ompraksh house onwards at Aadarshnagar Rundh Helak Choti Village","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","14-Apr-2026","999303"
"242","Normal/Others","WS/MP148/2024-2025/160658-Construction of community centers and community halls","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Construction of Community Centre at Sarvjanik Chowk, Ward No. - 18, Lachhmangarh, Dist. - Sikar","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","10-Mar-2026","906423"
"243","Normal/Others","WS/MP148/2024-2025/158700-Construction of public toilets and bathrooms","Rajasthan","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Construction of toilet and bathroom of Balmiki Chopal at Panchayat land of Serta Village","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","N/A","17-Mar-2026","194839"
"244","Normal/Others","WS/MP148/2025-2026/266384-Construction of boundary walls of existing public and community buildings","Rajasthan","HANUMANGARH(DISTRICT COLLECTOR HANUMANGARH_IDA)","Construction Work of Boundary Wall at Rajkiya Uchch Madhyamik Vidyalay, Malkhera 1 Sdr Village","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","24-Apr-2026","567900"
"245","Normal/Others","WS/MP18285/2024-2025/145254-Construction of culverts and bridges","Rajasthan","PRATAPGARH(DISTRICT COLLECTOR PRATAPGARH_IDA)","bridge construction work (Construction work of Bhiyahuri puliya on Datado nala","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","N/A","10-Oct-2025","1394484"
"246","Normal/Others","WS/MP18285/2024-2025/145250-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","road culvert construction (From Bedawala to Dekali)","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","Images","28-Feb-2026","699989"
"247","Normal/Others","WS/MP18285/2024-2025/145248-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","culvert road construction (Road construction with culvert in Hansla)","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","Images","23-Jul-2026","1399952"
"248","Normal/Others","WS/MP18285/2024-2025/156280-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","CC road construction work (CC road work from Main Road to Pahadiya via Damor Basti)","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","Images","24-Jun-2025","1467740"
"249","Normal/Others","WS/MP18285/2024-2025/145239-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","CC road construction work, CC road construction work from main road to Ambalal Masar's house.","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","Images","19-Jan-2026","999486"
"250","Normal/Others","WS/MP18285/2024-2025/146346-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","public reading room construction work (Will give the residence of Mohan Kanwar Sawal Singh, Gram Panchayat Kanod Panchayat Samiti Mohangarh)","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","N/A","29-Mar-2026","971384"
"251","Normal/Others","WS/MP18285/2024-2025/165001-Construction of community centers and community halls","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Community building construction work on Kankri Dogri","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","Images","17-Feb-2026","699950"
"252","Normal/Others","WS/MP18285/2024-2025/176063-Street lights","Rajasthan","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Regarding installation of 20 cm LED high mast lights at various places in Shahjahanpur district, Uttar Pradesh.","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","Images","22-Apr-2025","4860000"
"253","Normal/Others","WS/MP18285/2024-2025/156279-Purchase of books and periodicals for libraries/digitization of library books","Rajasthan","UDAIPUR(DISTRICT COLLECTOR UDAIPUR_IDA)","Purchasing multi-purpose books in government schools (District Education Officer Secondary (Headquarters) Udaipur)","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","Images","07-May-2025","4499325"
"254","Normal/Others","WS/MP18285/2025-2026/190484-Street lights","Rajasthan","PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA)","For installing LED high mast lights at various places in district Pilibhit, Uttar Pradesh","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","Images","06-Nov-2025","4969990"
"255","Normal/Others","WS/MP18285/2025-2026/205726-Construction of rooms and halls in school and colleges","Rajasthan","PRATAPGARH(DISTRICT COLLECTOR PRATAPGARH_IDA)","Government Primary School Ninama Fala Classroom One","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","Images","28-Nov-2025","999875"
"256","Normal/Others","WS/MP18285/2024-2025/145261-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","public reading room construction work (Public reading room construction work, Raghuveer Singh's residence village Mandha)","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","Images","29-Jul-2025","500000"
"257","Normal/Others","WS/MP18285/2025-2026/205774-Construction of rainwater harvesting structures","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Check dam construction in Dubaliya pass, Wada Hathai","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","Images","07-Aug-2026","1480500"
"258","Normal/Others","WS/MP18285/2025-2026/205776-Construction of rainwater harvesting structures","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Check dam construction behind the patwar house and near the water tank in Hathai","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","Images","07-Aug-2026","1476000"
"259","Normal/Others","WS/MP18285/2025-2026/205760-Construction of rainwater harvesting structures","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Check dam construction in Valeng pass in village Tijwad","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","Images","24-Jul-2026","1489930"
"260","Normal/Others","WS/MP18285/2025-2026/205762-Construction of rainwater harvesting structures","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Check dam construction in Virpur Mukesh pass in village Virpur","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","Images","24-Jul-2026","1489020"
"261","Normal/Others","WS/MP18285/2025-2026/217869-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","CC road construction in Damor Fala Selota","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","Images","30-Mar-2026","1467009"
"262","Normal/Others","WS/MP18285/2025-2026/205783-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Salumbar(DISTRICT COLLECTOR Salumbar_IDA)","CC Road from Taneshwar Mandir Main Road towards Talai Stadium","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","Images","20-Dec-2025","598309"
"263","Normal/Others","WS/MP18285/2025-2026/211985-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA)","CC road construction work from school culvert towards the house of Kantilal father Maneng and Sevna Padar","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","N/A","05-Feb-2026","993211"
"264","Normal/Others","WS/MP18285/2025-2026/211993-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA)","CC road construction work including culvert from the farm of father Rupji towards the house of Rekha Hukamchand Sevna Padar","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","N/A","05-Feb-2026","997504"
"265","Normal/Others","WS/MP18285/2025-2026/211989-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA)","CC road construction work including culvert from the house of Kantilal father Maneng to the farm of Seva father Roopji towards Sevna Padar","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","N/A","05-Feb-2026","1194863"
"266","Normal/Others","WS/MP18285/2025-2026/211991-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA)","Interlocking block CC road construction work in Gautam father Raoji Ninana locality in village Sevna Padar","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","N/A","05-Feb-2026","398978"
"267","Normal/Others","WS/MP18285/2025-2026/211992-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA)","nterlocking block CC road construction work in the locality of Prabhu Pita Chokha Ninama village Sevna Padar","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","N/A","05-Feb-2026","399692"
"268","Normal/Others","WS/MP18285/2025-2026/247056-Purchase of books and periodicals for libraries/digitization of library books","Rajasthan","Salumbar(DISTRICT COLLECTOR Salumbar_IDA)","Regarding providing books for the students of the area for knowledge skill personality development and preparation for competitive exams, as per the details mentioned in the attached annexure at the government higher secondary and government upper primary schools of Block Lasadia Sarada Salumber Jhallara Semari in the district of Salumber.","Shri Chunnilal Garasiya (2024-30) (NaN-NaN)","Elected MP","Images","31-Jan-2026","4080000"
"269","Normal/Others","WS/MP18295/2024-2025/148613-Construction of rooms and halls in school and colleges","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Construction of a Prayer Meeting Hall and Tin Shed at Rajkiya Ucch Madhyamik Vidyalaya, Barangana, Gram Panchayat Barangana, Didwana, District Didwana-Kuchaman, Rajasthan","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","13-Feb-2026","1000000"
"270","Normal/Others","WS/MP18295/2024-2025/148614-Construction of rooms and halls in school and colleges","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Construction of a Prayer Meeting Hall and Tin Shed at Rajkiya Ucch Madhyamik Vidyalaya, Dikawa, Gram Panchayat Barangana, Didwana, District Didwana-Kuchaman, Rajasthan","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","28-Oct-2025","1000000"
"271","Normal/Others","WS/MP18295/2024-2025/165484-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Construction of Gravel Road from Menuho ki Basti to Matuho ki Basti (2km) at Gram Panchayat Sagron ki Basti, Panchayat Samiti Sam, District Jaisalmer","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","13-Aug-2026","985771"
"272","Normal/Others","WS/MP18295/2024-2025/165486-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Construction of Public Library at Sodhe Khan ka Vaas, Rojaniyo Basti, Gram Panchayat Sagron ki Basti, Panchayat Samiti Sam, District Jaisalmer","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","13-Aug-2026","991571"
"273","Normal/Others","WS/MP18295/2024-2025/148612-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Construction of an Interlocking Road at the Cremation Ground, Village Ratariya, Gram Panchayat Rathdiya, Panchayat Samiti Bhaniyana, Jaisalmer, Rajasthan","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","29-Mar-2026","1499926"
"274","Normal/Others","WS/MP18295/2024-2025/148616-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA)","Construction of an Interlocking Road at Main Road, Baas Kaliyasar, via the residence of Shishpal Jhajhadia, Gram Panchayat Kaliyasar, to the public well","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","24-Mar-2025","1498102"
"275","Normal/Others","WS/MP18295/2024-2025/165460-Lighting of public spaces","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Installation of High Mast Light at Near Common Bus Stand, Village Charano ka Bhaas, Gram Panchayat Alakhpura, Panchayat Samiti Moulasar, District Didwana Kuchhaman","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","31-Jul-2025","497600"
"276","Normal/Others","WS/MP18295/2024-2025/165458-Construction of public libraries and reading rooms","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Construction of Digital Library and Furniture repairing at near Gram Panchayat Bhawan, Alakhpura, Panchayat Samiti Moulasar, District Didwana Kuchhaman","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","31-Jul-2025","996450"
"277","Normal/Others","WS/MP18295/2024-2025/174538-Construction of boundary walls of existing public and community buildings","Rajasthan","Balotra(DISTRICT COLLECTOR Balotra_IDA)","Construction of a tin shed with boundary wall height extension at Rajkiya Prathmik Vidyalaya, Rampura, Gram Panchayat Manpura Kharda, Gida, District Balotra","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","11-Dec-2025","999836"
"278","Normal/Others","WS/MP18295/2024-2025/165480-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","ALWAR(DISTRICT COLLECTOR ALWAR_IDA)","Construction of CC Road Interlocking tiles at near Mokshdham - Chotu Manager, extending towards the residence of Chaggan Meena, in Village Kuttin Sabdas, Gram Panchayat Kuttin Sabdas","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","18-Apr-2025","497284"
"279","Normal/Others","WS/MP18295/2024-2025/165476-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","ALWAR(DISTRICT COLLECTOR ALWAR_IDA)","Construction of CC Road Interlocking tiles at near the residence of Siyaram Meena, extending towards the residence of Kapoor and Dev Baba, in Village Kanchanpura, Gram Panchayat Kuttin Sabdas","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","18-Apr-2025","498782"
"280","Normal/Others","WS/MP18295/2024-2025/174514-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA)","Construction of an Interlocking-CC Road from near resident of Shri Yadram Arya upto Main Road, Gram Panchayat Shuklavas, Panchayat Samiti Kotputli, District Kotputli-Behror","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","09-Jun-2025","996600"
"281","Normal/Others","WS/MP18295/2025-2026/165289-Purchase of books and periodicals for libraries/digitization of library books","Rajasthan","JODHPUR(DISTRICT COLLECTOR JODHPUR IDA)","Purchase of books for Sumer Public Library Pathak Manch at Nagar Nigam ka Old Bhawan, Sojati Gate, Jodhpur, Rajasthan request of Sh. Kanhaiya Lal, Mob 9462323453","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","25-Mar-2026","44903"
"282","Normal/Others","WS/MP18295/2024-2025/174515-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Balotra(DISTRICT COLLECTOR Balotra_IDA)","Construction of an Interlocking Road from Bhilon ka Vaas up to near Hanumanji Temple, Gram Panchayat Ratehu, Gida, District Balotra","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","Images","16-Oct-2025","1000000"
"283","Normal/Others","WS/MP18295/2024-2025/165468-Installing tube-wells and borewells","Rajasthan","Neem Ka Thana(DISTRICT COLLECTOR Neem Ka Thana_IDA)","Installation of a single-phase tube well with electrical connection in Dayal Ki Nangal, SC ST Mohalla, Gram Panchayat Dayal Ki Nangal, Panchayat Samiti Neem Ka Thana","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","19-Feb-2026","489771"
"284","Normal/Others","WS/MP18295/2025-2026/165291-Lighting of public spaces","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Installation of High Mast Light at Village Barangana, Gram Panchayat Barangana, Panchayat Samiti Didwana, District Didwana Kuchhaman","Smt. Sonia Gandhi (2024-30) (NaN-NaN)","Elected MP","N/A","28-Oct-2025","440000"
